"0,2-HhIndex","1,2-HhIndex","3,2-HhIndex","4,2-HhIndex","5,2-HhIndex"
1026,39,3,0,0
1026,39,0,0,0
795,37,21,84,119
962,37,21,105,155
617,24,21,84,119
961,45,21,105,155
887,44,21,105,155
596,15,6,9,0
592,11,3,0,0
918,49,40,339,713
1145,52,42,387,870
1075,54,45,438,1024
852,45,38,270,581
807,37,19,81,111
1451,62,48,557,1347
1328,61,48,557,1347
932,50,42,315,694
1080,60,48,557,1347
1038,59,48,519,1244
1026,60,48,511,1218
789,34,15,45,55
792,35,21,84,119
910,51,41,342,728
1411,55,36,252,499
1283,54,36,252,499
721,34,27,135,219
1013,56,36,261,509
958,51,36,234,454
941,53,36,276,554
670,21,9,18,19
704,31,24,108,164
667,19,6,9,0
1129,48,36,294,587
857,45,33,228,429
1118,42,31,186,319
1438,59,43,405,876
1317,58,43,405,876
1063,56,41,375,802
1012,53,40,339,712
884,47,35,252,474
738,23,6,9,0
735,21,3,0,0
1221,62,42,342,755
1252,62,30,171,289
1066,33,18,78,104
1057,28,12,30,34
1571,70,45,417,940
1460,67,45,417,925
1221,59,42,387,875
1198,55,42,351,770
1193,56,42,348,769
1069,33,18,63,83
1038,51,42,348,788
1204,54,31,186,319
1523,69,50,507,1233
966,37,21,123,183
1406,67,49,507,1230
1066,51,42,354,784
983,42,27,146,247
1166,62,48,491,1216
1139,59,48,483,1156
1133,60,48,490,1211
965,34,15,45,55
1050,52,41,330,695
974,38,21,102,147
681,28,16,60,76
679,28,18,63,83
1391,46,21,111,159
965,44,21,111,159
643,24,16,60,76
875,41,6,9,0
782,42,36,266,527
714,34,28,162,274
1410,53,36,270,542
1280,52,35,231,441
1003,52,35,247,482
952,51,36,261,506
933,52,35,231,441
813,42,33,225,418
702,30,18,78,104
736,33,18,63,83
760,39,32,222,405
1424,57,45,447,1037
1297,57,43,419,934
882,47,39,303,640
1040,57,44,419,954
991,54,44,447,1021
975,55,42,384,855
855,48,37,325,663
750,34,21,102,147
708,21,3,0,0
591,11,3,0,0
620,16,6,9,0
1063,27,15,45,55
1558,62,33,226,408
1443,59,33,219,393
1112,42,27,132,209
1410,55,38,270,566
1279,54,38,270,545
1003,54,38,270,566
954,52,39,270,581
935,53,38,270,581
671,28,21,84,119
813,44,36,234,490
658,19,3,0,0
1390,46,21,108,160
794,32,19,81,111
896,43,21,99,139
597,11,3,0,0
1253,45,12,30,34
571,7,3,0,0
1403,51,32,222,405
818,39,30,165,285
933,49,32,222,405
793,41,28,162,274
629,19,3,0,0
633,21,12,30,34
633,21,12,30,34
630,19,6,9,0
1384,47,21,105,155
1392,47,21,84,119
1697,96,54,657,1754
1441,60,44,384,895
1509,75,54,648,1673
1504,68,51,622,1654
1394,47,22,105,155
1498,68,51,603,1532
1392,45,16,60,76
1382,38,3,0,0
1389,44,15,45,55
1383,41,9,18,19
1427,59,45,447,1043
1396,48,24,132,209
1392,46,24,129,200
1383,41,9,18,19
1382,40,6,9,0
963,47,22,112,176
911,44,22,112,176
762,37,21,93,140
603,19,15,45,55
1255,47,21,84,119
658,29,18,63,83
966,46,21,123,183
891,45,21,123,183
1251,44,12,30,34
879,43,12,30,34
1258,47,21,84,119
887,45,21,84,119
1323,56,43,356,829
1400,69,51,641,1673
1379,68,51,618,1570
1260,47,21,105,155
1371,67,50,599,1532
1258,45,16,60,76
1255,45,15,45,55
1250,43,9,18,19
1303,58,43,432,969
1250,43,6,9,0
1252,45,15,57,70
1262,47,24,132,209
1249,42,3,0,0
1250,43,6,9,0
1249,45,14,42,49
1249,42,6,9,0
1067,57,42,354,784
1019,54,42,384,850
1008,57,42,354,839
775,27,9,18,19
800,34,24,108,164
774,25,12,30,34
774,25,12,30,34
982,50,29,187,342
911,50,28,178,315
651,26,13,42,49
660,29,18,118,161
654,28,18,88,127
635,22,18,63,83
635,22,18,63,83
635,22,18,63,83
1133,66,51,617,1570
1128,66,49,601,1596
954,40,9,18,19
1054,57,42,413,936
959,43,15,70,88
961,45,21,93,126
974,45,24,129,200
953,42,15,45,55
952,38,6,9,0
955,42,17,67,82
952,38,0,0,0
952,38,3,0,0
952,40,6,9,0
918,44,22,105,155
1095,63,48,585,1441
906,41,21,84,119
898,39,9,18,19
1001,54,42,430,992
909,44,18,63,83
897,39,12,33,34
894,37,6,9,0
896,37,12,30,34
896,37,12,30,34
897,37,12,33,34
897,40,15,45,55
893,36,0,0,0
893,37,6,9,0
767,36,21,84,119
884,43,15,45,55
884,43,21,84,119
990,56,42,378,819
875,41,6,9,0
884,43,15,70,88
902,47,24,132,209
873,40,3,0,0
873,40,6,9,0
879,43,15,55,69
873,39,0,0,0
583,10,3,0,0
755,34,21,84,119
745,31,15,45,55
605,21,14,42,49
616,22,18,75,98
597,19,18,63,83
597,19,18,63,83
597,19,18,63,83
574,12,12,30,34
571,12,12,30,34
571,12,12,30,34
573,12,12,30,34
569,12,12,30,34
571,12,12,30,34
571,12,12,30,34
570,9,3,0,0
578,10,6,9,0
593,18,18,63,83
593,18,18,63,83
593,18,18,63,83
573,18,18,63,83
573,18,18,63,83
573,18,18,63,83
1641,88,21,102,147
1243,22,21,102,147
1243,22,21,84,119
1243,22,21,102,147
1243,22,21,84,119
1065,22,21,102,147
1064,22,21,84,119
1065,22,21,102,147
1064,22,21,84,119
112,22,21,84,119
117,22,21,102,147
112,22,21,84,119
112,22,21,84,119
106,22,21,84,119
112,22,21,84,119
1120,30,15,45,55
1451,64,15,45,55
1328,57,15,45,55
1327,57,12,35,38
701,14,10,27,27
732,19,10,27,27
1135,31,19,81,111
786,26,18,81,111
755,24,21,84,119
1457,65,21,136,210
1337,58,21,136,210
772,24,18,81,111
1166,53,32,210,366
1205,50,30,186,321
1514,70,33,223,402
1413,65,32,223,402
1166,51,24,108,164
1096,47,30,186,321
1012,37,30,165,285
955,32,21,84,119
911,19,9,18,19
1005,50,38,319,652
1155,56,45,413,950
944,45,38,270,581
1498,73,48,521,1244
1398,69,48,521,1244
1008,51,42,328,712
1154,60,46,508,1201
1109,58,48,474,1111
1084,42,27,147,226
1103,57,45,468,1086
896,34,21,84,119
992,52,42,352,762
890,31,12,30,34
885,30,9,27,24
897,33,15,45,55
880,25,0,0,0
1471,70,38,282,577
887,39,33,198,363
1359,64,37,282,577
813,34,27,135,219
1097,54,38,294,587
1050,49,36,267,532
1037,49,36,276,554
806,32,24,108,164
789,26,15,45,55
956,46,33,228,429
1184,47,33,219,387
1491,72,42,410,908
1388,66,43,410,908
1134,55,39,336,699
1088,53,39,309,657
1057,42,27,153,243
883,32,18,63,83
966,48,36,283,545
850,29,12,30,34
842,24,3,0,0
1115,52,42,349,788
1274,58,34,262,481
1082,42,24,108,164
1560,78,51,549,1369
1461,73,51,549,1369
1143,53,42,365,817
1068,44,27,135,219
1232,64,48,463,1147
1209,61,48,441,1036
1183,53,32,226,400
1132,46,30,186,321
1205,58,48,449,1135
1065,38,21,84,119
1125,54,42,353,764
1061,40,21,84,119
789,29,16,60,76
787,28,18,63,83
1452,64,21,111,159
1059,45,21,111,159
722,16,6,9,0
756,24,16,60,76
881,42,36,266,527
822,32,21,84,119
815,36,28,162,274
1470,69,36,282,578
1356,64,35,244,477
1092,52,35,247,482
1041,49,36,261,506
1031,48,35,244,477
777,27,18,63,83
901,44,33,225,418
806,30,18,78,104
863,39,31,222,405
1479,72,45,447,1037
1371,66,43,419,934
961,48,39,303,625
1111,57,45,419,954
1072,54,44,447,1021
1061,53,42,384,845
827,30,18,63,83
941,49,37,325,663
851,34,21,102,147
819,23,7,13,0
737,18,7,13,0
1600,76,39,338,679
1172,43,24,108,164
1494,69,38,338,679
1219,59,32,226,410
1178,43,30,165,285
1141,34,19,81,111
1144,37,21,84,119
1175,47,27,177,288
1461,65,21,84,119
1341,58,21,102,147
981,32,21,84,119
771,22,18,63,83
1470,69,38,270,566
1354,64,38,270,545
1090,53,38,270,566
1040,51,39,270,581
1030,50,38,270,581
773,25,12,30,34
781,28,21,84,119
904,45,36,234,490
767,22,9,18,19
766,20,3,0,0
1469,66,25,162,256
1354,60,25,162,256
1024,43,24,129,200
800,25,18,63,83
1455,64,18,63,83
1333,57,18,63,83
852,25,18,63,83
707,11,6,9,0
1455,65,21,102,147
1334,57,21,102,147
1448,61,6,9,0
1324,55,6,9,0
1462,66,31,222,405
909,40,30,165,285
1023,48,31,222,405
886,42,28,162,274
747,20,12,30,34
747,20,12,30,34
750,21,9,18,19
1449,62,21,105,155
1482,71,38,318,634
1726,99,58,691,1975
1454,64,18,63,83
1491,73,45,420,1001
1552,80,54,643,1673
1548,78,51,615,1623
1528,71,34,270,534
1492,69,30,176,341
1541,77,50,580,1463
1449,62,18,63,83
1450,62,12,30,34
1448,62,12,33,34
1459,64,21,99,139
1449,62,6,9,0
1464,64,21,84,119
1450,63,15,45,55
1450,62,15,45,55
1448,61,3,0,0
1481,72,45,471,1104
1455,64,15,50,61
1456,64,24,135,219
1448,62,9,27,21
1454,64,23,126,198
1448,62,6,9,0
1450,63,15,48,55
1448,60,0,0,0
1448,60,9,18,19
1448,62,15,54,70
1056,47,22,117,186
1005,44,22,117,186
860,39,21,100,150
716,20,15,54,70
723,20,12,42,49
1377,66,37,314,619
961,44,33,198,363
1117,55,37,298,589
1074,50,36,264,519
848,31,15,45,55
826,27,15,45,55
1326,55,12,38,38
1331,57,18,63,83
1395,66,45,399,940
1457,75,51,639,1673
1442,73,51,610,1539
1426,65,33,270,534
1384,63,30,189,377
1437,72,48,580,1463
1339,57,21,102,147
1342,57,21,99,139
1347,57,21,84,119
1328,57,15,45,55
1324,54,3,0,0
1376,67,45,455,1036
1334,57,15,45,55
1336,58,25,135,219
1324,54,6,9,0
1328,55,15,45,55
1324,53,0,0,0
1328,55,15,55,70
1324,53,15,45,55
1324,53,6,9,0
876,31,10,27,27
732,19,11,28,27
712,14,6,9,0
1140,58,43,387,862
1095,54,42,409,928
1067,39,21,84,119
1088,54,42,356,829
874,32,12,30,34
870,30,9,18,19
880,33,15,45,55
896,36,24,108,164
870,29,12,30,34
870,29,12,30,34
840,20,12,30,34
1072,50,27,162,274
1010,45,27,171,289
767,22,9,18,19
1201,65,50,610,1539
1195,63,48,579,1464
1053,42,18,63,83
1051,42,12,33,34
1046,40,6,9,0
1054,43,15,45,55
1123,58,43,413,936
1049,42,9,27,21
1064,46,23,126,192
1056,42,15,48,55
1046,41,15,54,70
1046,38,0,0,0
1046,38,3,0,0
1049,42,15,63,79
1166,61,48,550,1321
1000,40,18,63,83
1002,39,12,30,34
1002,41,21,84,119
1082,56,44,430,986
997,37,11,27,30
997,39,15,54,70
997,36,9,18,19
998,39,15,63,79
1049,39,30,165,285
991,36,21,84,119
1048,44,24,126,190
870,28,21,84,119
989,38,15,45,55
992,40,21,84,119
1071,54,42,378,819
1004,43,24,135,219
981,32,0,0,0
983,34,9,18,19
995,39,15,54,70
988,38,15,45,55
982,35,6,9,0
734,14,6,9,0
707,14,6,9,0
756,14,9,18,19
849,35,15,45,55
687,8,6,9,0
855,37,21,84,119
706,15,9,18,19
846,33,15,54,70
842,28,0,0,0
850,34,15,63,79
759,21,9,18,19
740,21,12,33,34
704,14,9,18,19
679,3,3,0,0
687,12,12,30,34
700,16,12,30,34
679,0,0,0,0
681,5,0,0,0
679,0,0,0,0
1441,47,15,45,55
1322,42,15,45,55
1641,88,15,45,55
1062,15,6,9,0
1248,18,6,9,0
554,17,6,9,0
1641,88,12,35,40
1363,44,12,38,40
1243,18,9,18,19
1227,44,13,35,40
1060,16,9,18,19
1057,14,3,0,0
545,19,9,18,19
543,14,3,0,0
522,9,3,0,0
522,9,3,0,0
40,3,3,0,0
244,17,12,30,34
1096,23,12,42,49
603,23,12,30,34
1089,22,12,30,34
1229,44,12,30,34
1452,51,9,18,19
811,33,21,84,119
816,35,21,84,119
716,38,21,84,119
347,8,0,0,0
602,24,21,84,119
976,38,21,105,155
908,35,21,105,155
642,24,21,84,119
554,24,21,84,119
914,40,21,105,155
618,11,3,0,0
26,6,6,9,0
1046,9,6,9,0
1038,6,6,9,0
1082,61,48,531,1321
1017,56,45,468,1074
805,51,42,404,923
1069,62,48,521,1276
817,50,42,365,758
1426,61,48,530,1266
1294,57,42,385,809
1040,44,25,132,209
928,56,45,477,1137
841,48,39,303,643
733,36,18,63,83
806,51,42,384,867
814,51,42,375,799
751,39,27,135,219
784,47,39,342,726
777,43,30,203,368
732,32,12,30,34
776,45,36,264,520
751,37,21,123,183
851,54,45,481,1163
1052,53,29,204,345
1043,53,27,152,247
1400,53,30,215,373
1273,51,30,215,373
993,40,25,132,209
946,37,24,108,164
893,43,27,135,219
697,28,18,63,83
1169,65,48,521,1201
959,45,20,99,139
1000,54,42,439,1033
1195,70,50,567,1497
1018,56,42,397,842
1535,71,49,576,1477
1033,52,27,186,323
1427,68,46,475,1112
1178,55,30,231,398
1147,54,27,170,288
1115,59,46,522,1312
1041,54,39,332,710
984,52,39,346,696
954,44,18,63,83
954,43,18,83,110
1005,56,42,384,867
1010,55,43,413,896
962,46,27,135,219
985,52,42,381,826
984,50,33,233,425
950,44,12,30,34
949,43,12,42,49
978,51,39,300,608
963,46,22,123,183
947,43,12,30,34
1041,60,48,525,1323
954,44,18,78,104
944,40,3,0,0
926,49,41,371,787
1151,63,48,488,1133
942,49,39,354,719
1490,65,48,487,1118
1369,63,42,375,761
1131,51,27,156,254
1090,48,24,108,164
1045,56,45,444,976
966,48,38,294,618
877,34,15,45,55
904,45,36,282,535
929,49,40,339,738
905,47,39,339,711
899,45,36,267,532
882,36,21,105,155
974,54,45,450,999
865,31,12,42,49
947,47,18,81,111
636,26,20,99,139
1200,41,20,99,139
836,25,18,63,83
687,36,18,63,83
988,56,43,439,1033
705,45,36,288,561
1367,53,42,404,868
846,51,42,402,922
671,43,36,285,549
697,45,39,306,635
704,45,39,300,608
635,37,27,135,219
672,45,42,381,826
662,39,30,192,340
662,43,39,300,608
753,50,42,408,957
605,27,15,45,55
951,50,21,115,165
1002,57,42,397,848
1520,70,49,540,1326
1020,52,24,126,190
1412,65,45,430,957
1087,65,48,522,1312
1025,57,39,332,710
964,49,21,102,147
967,53,39,346,696
944,48,18,63,83
944,46,18,78,104
993,57,42,384,867
941,45,12,42,49
996,57,43,413,911
950,50,27,135,219
968,54,42,381,826
967,53,33,233,425
940,46,12,42,49
964,53,39,300,608
951,50,21,123,183
945,47,18,63,83
939,46,12,30,34
1026,61,48,522,1338
943,47,18,78,104
940,45,12,42,49
939,45,9,18,19
938,45,15,45,55
935,43,3,0,0
935,43,3,0,0
935,43,0,0,0
635,35,18,78,103
1204,41,21,99,138
799,38,19,81,111
692,38,19,92,125
1380,54,42,365,758
1242,53,37,285,566
740,44,35,252,471
626,32,15,45,55
673,43,33,213,372
619,34,18,78,104
704,45,38,297,595
710,46,39,319,633
611,30,12,30,34
677,44,36,261,506
604,28,6,9,0
615,31,12,42,49
762,50,41,364,765
617,34,18,78,104
1384,52,27,174,281
1685,91,45,454,1048
1475,68,30,231,398
1469,57,27,156,254
1441,62,45,492,1137
1395,54,39,302,643
1348,40,15,56,70
1358,43,21,102,147
1369,53,42,384,867
1369,53,42,379,820
1358,51,39,342,726
1335,35,3,0,0
1359,47,30,203,368
1339,39,12,30,34
1355,48,36,264,520
1349,42,21,123,183
1336,36,6,9,0
1343,40,18,63,83
1391,58,46,486,1151
1335,35,6,9,0
1335,34,0,0,0
1254,49,27,186,323
970,40,26,132,209
920,35,24,126,192
781,41,21,102,147
1365,55,30,207,353
1336,56,27,169,288
1316,57,42,380,799
1264,52,39,331,682
1201,40,15,56,70
1214,42,21,102,147
1215,48,31,213,373
1196,39,18,68,89
1233,52,37,264,518
1195,39,12,30,34
1235,52,39,299,618
1194,37,12,30,34
1217,46,29,159,264
1195,39,12,30,34
1196,38,12,42,49
1253,55,42,378,820
1194,39,9,18,19
1191,35,3,0,0
1098,45,27,156,254
835,22,9,18,19
880,49,38,294,584
824,46,36,314,612
784,37,18,63,83
849,50,42,342,725
852,51,41,369,773
801,40,27,135,219
825,47,39,342,725
819,42,33,222,404
819,45,39,300,608
786,36,18,63,83
886,54,45,477,1157
778,31,15,45,55
702,40,30,189,328
738,44,36,258,493
671,31,21,84,119
656,29,18,63,83
792,47,39,297,593
651,27,12,30,34
654,33,21,84,119
707,38,21,84,119
673,43,33,249,457
638,43,36,258,494
622,36,27,159,264
626,40,33,225,418
724,47,39,346,696
562,25,15,45,55
610,30,18,63,83
621,31,18,78,104
485,19,15,45,55
601,28,12,42,49
703,46,41,339,710
671,44,39,306,635
626,33,21,84,119
752,50,42,384,839
600,28,12,30,34
591,23,3,0,0
591,22,3,0,0
677,44,39,300,608
612,29,12,30,34
758,51,42,413,911
619,31,18,78,104
695,41,27,135,219
467,13,12,30,34
629,42,36,267,532
726,48,42,381,826
615,36,30,192,340
572,28,18,63,83
718,43,32,222,404
533,14,0,0,0
462,13,12,30,34
718,45,38,300,608
546,24,15,45,55
451,7,6,9,0
457,7,3,0,0
447,6,6,9,0
1051,15,10,27,27
1067,19,10,27,27
1055,14,7,13,0
100,12,9,18,19
73,11,6,9,0
1445,50,19,81,111
1331,45,19,81,111
768,24,18,63,83
1276,28,19,81,111
1103,28,19,81,111
224,21,18,63,83
1256,24,21,84,119
1082,24,21,84,119
1646,89,22,137,210
1263,26,19,81,111
1244,13,0,0,0
1244,16,9,18,19
1244,13,0,0,0
1090,26,19,81,111
1065,16,9,18,19
144,14,9,18,19
66,0,0,0,0
1147,62,47,480,1118
909,34,9,18,19
970,51,42,404,923
1178,65,48,521,1276
988,50,41,365,758
1525,67,48,543,1310
1421,63,43,398,854
1161,51,27,156,254
1085,58,45,477,1137
1008,50,39,305,643
911,34,12,30,34
918,37,18,63,83
973,51,42,384,867
979,51,42,375,799
928,40,27,135,219
952,49,39,342,726
950,44,30,203,368
946,45,36,264,520
929,39,22,123,183
917,37,15,45,55
1010,56,45,481,1163
916,37,15,45,55
887,49,39,335,699
1135,61,45,477,1090
902,48,39,324,647
1476,65,48,509,1179
1357,61,42,372,780
1098,52,27,180,299
1015,56,42,436,945
930,48,37,297,620
818,32,9,18,19
889,49,39,339,738
862,46,38,303,623
857,44,36,234,454
840,36,21,108,161
939,52,43,411,890
822,33,12,42,49
824,35,15,45,55
830,36,18,63,83
959,52,42,405,923
664,44,36,258,496
1351,51,39,404,868
809,51,39,369,823
535,22,3,0,0
651,44,39,306,635
660,44,38,267,532
576,37,27,144,234
621,45,39,342,726
606,38,30,165,285
608,42,36,264,520
717,49,40,372,847
561,31,18,78,104
972,51,42,365,758
1509,65,48,535,1287
1402,61,43,392,830
1064,64,45,497,1203
997,52,39,330,701
912,40,18,63,83
961,52,42,384,867
967,51,42,375,799
922,43,27,144,234
902,37,9,18,19
942,49,40,342,726
940,45,31,216,399
938,46,36,264,520
923,41,21,123,189
912,39,15,54,70
996,56,45,481,1163
908,39,14,54,64
900,35,6,9,0
910,39,15,45,55
914,40,18,78,104
903,36,9,18,19
902,37,9,18,19
906,37,9,27,19
1363,50,40,365,758
1223,48,36,258,494
699,43,34,225,417
659,44,37,297,595
669,45,37,288,561
629,43,36,231,441
557,25,12,30,34
724,48,39,330,672
1682,91,43,430,937
1459,67,27,180,299
1426,60,45,497,1148
1380,51,39,330,701
1325,36,12,42,49
1321,35,9,18,19
1354,51,42,384,867
1356,51,42,375,799
1335,48,39,342,726
1323,36,12,30,34
1338,45,30,216,399
1323,35,12,30,34
1334,46,36,264,520
1329,39,21,123,183
1377,55,45,481,1108
1323,38,15,45,55
1326,39,18,63,83
1319,33,3,0,0
1351,54,27,156,254
1296,56,41,357,730
1246,48,39,330,673
1169,32,12,42,49
1212,47,37,264,518
1214,47,39,264,521
1165,32,12,30,34
1196,39,28,156,255
1166,30,12,30,34
1168,31,12,30,34
1172,32,18,63,83
1234,51,40,330,675
843,21,12,30,34
835,14,0,0,0
847,48,38,294,588
734,37,18,63,83
814,50,41,342,725
818,50,39,333,688
753,41,27,144,234
786,47,39,306,636
778,43,31,207,376
736,37,18,63,83
777,45,36,264,520
734,37,15,54,70
857,53,45,442,1037
732,36,12,42,49
732,37,15,45,55
741,38,18,78,104
728,34,9,18,19
728,34,9,18,19
730,35,9,27,19
695,43,35,228,437
576,24,9,18,19
594,28,18,63,83
613,32,21,84,119
752,46,37,264,518
397,13,12,30,34
376,4,0,0,0
409,12,3,0,0
533,26,12,30,34
620,27,12,30,34
656,45,39,339,710
618,44,39,306,635
566,32,21,84,119
713,49,42,384,839
627,43,37,267,532
564,28,18,63,83
722,49,42,375,799
650,37,27,135,219
456,22,15,45,55
570,40,36,234,454
688,47,39,342,726
614,24,3,0,0
550,35,30,165,285
502,28,18,63,83
675,40,30,192,340
464,19,9,18,19
407,9,3,0,0
677,43,36,264,520
430,18,12,30,34
405,15,12,30,34
375,4,3,0,0
408,14,6,9,0
388,11,9,18,19
412,14,9,18,19
391,11,9,18,19
1014,46,36,287,568
1376,53,41,359,763
1249,53,41,359,763
936,49,40,339,713
879,48,39,303,623
851,37,24,123,183
724,42,33,215,391
526,25,12,30,34
1145,57,42,334,715
921,31,18,63,83
1509,64,44,405,904
1406,61,44,405,904
1156,53,42,387,860
1119,52,42,351,770
1083,47,24,105,155
1115,49,42,348,769
1459,63,48,453,1072
1350,62,48,453,1072
937,48,42,328,712
1088,55,45,438,1024
1050,54,45,438,1024
1007,48,26,144,219
1039,53,45,438,1024
919,48,39,289,586
1325,37,18,72,95
1166,36,18,72,95
721,36,18,72,95
372,20,12,30,34
1338,46,37,270,545
1196,45,37,270,545
867,45,37,270,545
813,44,38,270,581
782,45,37,270,581
444,27,21,84,119
637,40,36,234,490
1324,40,19,81,111
601,29,18,63,83
729,36,18,81,111
1668,92,50,572,1397
1379,56,42,328,727
1446,70,48,557,1347
1439,61,48,519,1244
1414,53,27,171,270
1326,39,21,84,119
1432,61,48,511,1218
1322,36,15,45,55
1363,53,41,352,762
1317,30,3,0,0
1318,34,15,54,70
1317,29,3,0,0
1256,52,42,328,712
1338,62,48,557,1347
1312,60,48,519,1244
1290,51,27,171,270
1168,38,21,84,119
1306,60,48,511,1218
1162,35,15,45,55
1233,52,41,352,762
1162,34,15,54,70
1151,29,6,9,0
1151,29,3,0,0
945,50,42,315,679
899,50,42,315,679
869,35,21,84,119
884,48,42,315,694
327,10,3,0,0
1056,59,48,519,1244
1047,57,45,511,1218
926,49,40,342,728
800,26,6,9,0
800,23,0,0,0
1001,55,45,477,1128
748,32,21,84,119
879,50,41,342,728
732,26,6,9,0
737,27,9,27,24
853,36,21,81,111
356,15,6,9,0
345,10,3,0,0
710,35,15,45,55
715,36,21,84,119
860,48,40,309,665
716,35,15,54,70
331,10,6,9,0
331,10,6,9,0
331,9,3,0,0
331,9,6,9,0
556,29,21,84,119
349,15,9,18,19
315,6,0,0,0
327,10,0,0,0
327,9,3,0,0
314,6,6,9,0
314,5,3,0,0
314,6,6,9,0
314,6,6,9,0
314,4,0,0,0
1221,41,3,0,0
1266,28,15,45,55
699,28,15,45,55
1313,42,33,198,363
1653,90,38,282,577
1407,66,39,267,532
1396,54,36,267,532
1390,54,36,252,499
1264,25,9,18,19
1279,33,24,108,164
1264,26,10,27,21
1271,28,15,46,55
1263,23,6,9,0
1263,24,9,18,19
1263,22,0,0,0
1263,22,6,9,0
1164,42,33,198,363
803,41,33,198,363
748,39,33,198,363
359,22,15,45,55
338,17,9,18,19
335,14,0,0,0
1296,53,38,267,532
1262,52,36,267,532
1256,53,36,252,499
1115,31,24,108,164
1106,25,15,45,55
737,35,27,135,219
650,33,27,135,219
981,50,36,267,532
967,48,36,261,509
687,25,9,18,19
689,26,9,27,21
700,28,15,46,55
685,23,6,9,0
685,23,6,9,0
685,24,9,18,19
684,22,0,0,0
906,45,36,234,454
625,31,24,108,164
595,19,6,9,0
197,14,9,18,19
174,8,6,9,0
189,13,6,9,0
191,13,9,18,19
192,11,6,9,0
1243,16,9,18,19
68,9,9,18,19
543,15,9,18,19
1233,9,9,18,19
1358,41,9,18,19
507,9,9,18,19
1165,59,33,207,355
1501,62,40,368,757
1397,58,40,368,757
1139,51,38,292,586
1098,48,36,257,499
1057,49,27,156,255
1303,27,6,9,0
1131,26,6,9,0
1339,48,33,228,429
1206,47,33,228,429
877,45,33,228,429
821,45,33,228,429
647,39,30,165,285
1483,59,33,274,520
1380,55,33,274,520
1038,57,30,180,300
893,30,19,81,111
975,38,26,147,228
849,18,3,0,0
1664,90,45,463,1102
1433,68,42,395,856
1425,59,41,361,785
1402,53,30,205,351
1318,37,19,81,111
1349,50,36,283,545
1308,30,9,18,19
1305,28,3,0,0
1302,26,0,0,0
1324,58,42,396,856
1298,58,41,361,785
1275,51,30,205,351
1156,37,19,81,111
1218,49,36,283,545
1029,53,40,361,757
764,23,6,9,0
903,45,35,228,429
775,25,9,18,19
845,45,35,228,429
681,23,6,9,0
683,23,6,9,0
680,21,3,0,0
818,35,22,102,147
253,6,3,0,0
238,1,0,0,0
1083,54,41,371,787
1251,71,48,546,1248
1103,54,39,354,719
1080,47,24,108,164
1572,77,51,684,1706
1471,74,49,582,1398
1041,41,6,9,0
1229,64,44,376,844
1203,60,42,338,724
1169,60,45,456,1011
1123,54,39,299,654
1198,58,42,322,724
1066,45,21,84,119
1071,50,36,282,535
1044,44,12,42,49
1088,54,40,339,738
1070,51,39,339,711
1043,43,12,30,34
1068,49,36,267,532
1042,41,9,18,19
1057,45,21,105,155
1117,58,45,450,999
1061,44,18,63,83
1047,43,15,45,55
691,10,9,18,19
1111,55,18,81,111
834,30,20,99,139
1344,47,20,99,139
1022,31,18,63,83
866,37,18,63,83
1135,61,42,439,1033
885,45,36,288,561
1481,60,42,404,868
1007,51,42,402,922
839,43,36,285,549
871,45,39,306,635
876,45,39,300,608
808,37,27,135,219
839,45,42,381,826
834,39,30,192,340
830,43,38,300,608
921,50,42,408,957
1114,53,15,45,55
1146,61,42,397,842
1109,55,18,63,83
1608,79,50,594,1489
1154,58,27,167,271
1500,73,48,489,1118
1195,68,48,523,1312
1159,61,39,332,710
1101,52,9,18,19
1125,58,39,346,696
1107,55,18,63,83
1100,52,3,0,0
1107,53,18,78,104
1104,53,12,42,49
1140,61,42,384,867
1143,60,43,413,896
1112,56,27,140,225
1124,59,42,381,826
1128,59,33,233,425
1102,52,12,30,34
1103,53,12,42,49
1120,58,39,300,608
1102,52,9,27,21
1113,56,22,123,183
1102,52,12,30,34
1102,52,12,30,34
1113,55,15,45,55
1107,54,15,45,55
1153,64,48,527,1323
1106,54,18,78,104
1101,52,6,9,0
1105,53,15,45,55
1100,50,3,0,0
688,7,3,0,0
1458,55,18,78,104
1017,32,18,63,83
1489,59,41,365,758
1380,55,37,285,548
935,44,35,252,471
853,43,33,213,372
809,31,18,78,104
887,45,38,297,595
895,46,39,319,633
855,44,36,261,506
937,50,41,364,760
807,31,18,78,104
1459,54,18,63,83
1347,48,18,63,83
700,12,6,9,0
1478,57,24,126,192
1368,50,24,126,192
750,17,9,18,19
749,16,6,9,0
1043,34,24,108,164
764,23,18,63,83
689,9,9,18,19
687,9,9,18,19
1341,45,12,30,34
1492,61,36,295,571
1730,96,54,681,1778
1560,76,47,475,1123
1554,69,45,408,911
1539,68,45,507,1179
1503,62,39,303,643
1549,67,42,360,812
1452,51,6,9,0
1455,52,12,30,34
1481,60,42,384,867
1484,60,42,375,799
1471,58,39,342,726
1473,58,30,203,368
1455,52,12,30,34
1455,53,12,30,34
1470,57,36,264,520
1461,54,22,123,183
1462,55,18,78,104
1498,63,46,490,1136
1459,54,18,78,104
1454,52,15,45,55
1452,49,9,18,19
1452,48,0,0,0
1384,55,36,291,576
1127,48,35,255,487
1085,44,33,225,429
954,44,21,102,147
854,30,15,45,55
1465,67,46,463,1070
