0,1,2
5,27,726
5,27,28
5,27,493
5,27,95
5,27,496
5,27,230
5,27,608
5,27,641
5,27,227
5,27,534
5,107,215
5,32,107
5,107,141
5,66,107
5,107,125
5,107,274
5,18,107
5,94,107
5,107,179
5,107,927
5,17,107
5,16,107
5,8,107
5,107,177
5,49,107
5,101,107
5,107,890
5,107,904
5,107,508
5,77,107
5,107,944
5,107,293
5,107,459
5,18,196
5,104,196
5,94,196
5,196,239
5,17,196
5,16,196
5,49,196
5,196,888
5,196,286
5,32,215
5,20,215
5,31,215
5,18,215
5,94,215
5,17,215
5,16,215
5,8,215
5,63,215
5,77,215
5,122,215
5,215,252
5,215,459
5,32,141
5,32,391
5,32,889
5,32,602
5,32,115
5,31,32
5,32,392
5,32,894
5,32,274
5,32,99
5,32,633
5,32,310
5,32,970
5,32,645
5,18,32
5,32,104
5,32,94
5,32,502
5,32,712
5,32,1017
5,32,52
5,32,921
5,32,390
5,17,32
5,16,32
5,32,1013
5,8,32
5,32,368
5,32,49
5,32,44
5,32,226
5,32,301
5,32,362
5,32,811
5,32,670
5,32,814
5,32,129
5,32,566
5,32,871
5,32,580
5,32,303
5,32,306
5,32,176
5,32,366
5,28,32
5,32,478
5,32,607
5,32,500
5,32,843
5,32,924
5,32,191
5,32,928
5,32,230
5,32,931
5,32,939
5,32,942
5,32,147
5,32,948
5,32,949
5,32,608
5,32,958
5,32,959
5,32,648
5,32,651
5,32,660
5,32,53
5,32,978
5,32,480
5,32,983
5,32,641
5,32,988
5,32,997
5,32,1000
5,32,227
5,32,747
5,141,490
5,399,490
5,92,490
5,94,490
5,490,969
5,490,1020
5,20,141
5,115,141
5,31,141
5,141,241
5,99,141
5,141,748
5,141,310
5,18,141
5,141,206
5,126,141
5,94,141
5,141,921
5,141,179
5,141,239
5,17,141
5,16,141
5,8,141
5,141,936
5,141,368
5,49,141
5,44,141
5,141,203
5,141,350
5,141,362
5,141,580
5,141,303
5,141,366
5,141,478
5,77,141
5,141,230
5,141,939
5,141,608
5,141,631
5,141,377
5,141,227
5,141,759
5,141,534
5,391,392
5,18,66
5,66,94
5,49,66
5,49,886
5,15,20
5,15,310
5,15,67
5,15,18
5,15,94
5,15,17
5,15,16
5,15,49
5,13,15
5,15,77
5,20,274
5,20,67
5,18,20
5,20,94
5,20,179
5,17,20
5,16,20
5,20,49
5,13,20
5,20,77
5,31,889
5,104,889
5,94,889
5,16,889
5,227,889
5,31,115
5,99,115
5,18,115
5,115,179
5,8,115
5,112,115
5,115,362
5,115,303
5,115,306
5,115,176
5,115,366
5,28,115
5,114,115
5,115,230
5,115,621
5,115,227
5,31,241
5,31,433
5,31,274
5,31,99
5,31,633
5,18,31
5,31,104
5,31,94
5,8,31
5,31,368
5,31,55
5,31,226
5,31,63
5,31,362
5,31,670
5,31,814
5,31,129
5,31,580
5,31,781
5,31,303
5,31,375
5,31,139
5,31,306
5,31,176
5,31,428
5,31,635
5,31,366
5,28,31
5,31,478
5,31,387
5,31,388
5,31,909
5,31,495
5,31,500
5,31,302
5,31,914
5,31,77
5,31,230
5,31,930
5,31,938
5,31,939
5,31,597
5,31,608
5,31,626
5,31,962
5,31,631
5,31,648
5,31,660
5,31,53
5,31,641
5,31,688
5,31,673
5,31,448
5,31,227
5,31,552
5,31,747
5,31,759
5,31,669
5,31,534
5,18,399
5,94,399
5,8,399
5,44,399
5,303,399
5,399,496
5,399,631
5,227,399
5,18,241
5,126,241
5,16,241
5,99,433
5,94,433
5,8,433
5,387,433
5,388,433
5,433,597
5,227,433
5,392,811
5,18,125
5,94,125
5,17,125
5,16,125
5,49,125
5,124,125
5,125,508
5,77,125
5,18,274
5,179,274
5,49,274
5,18,99
5,94,99
5,99,368
5,99,203
5,93,99
5,99,362
5,99,129
5,99,303
5,99,306
5,98,99
5,99,366
5,99,476
5,95,99
5,96,99
5,99,364
5,99,369
5,97,99
5,99,227
5,99,747
5,18,633
5,94,633
5,94,748
5,18,897
5,94,897
5,18,310
5,94,310
5,310,712
5,52,310
5,49,310
5,63,310
5,305,310
5,53,310
5,309,310
5,18,92
5,92,94
5,92,368
5,92,472
5,92,969
5,921,970
5,970,1013
5,873,874
5,874,875
5,94,645
5,425,645
5,163,1005
5,49,163
5,18,355
5,94,355
5,354,355
5,355,357
5,355,425
5,94,658
5,8,658
5,273,658
5,18,67
5,67,179
5,16,67
5,67,77
5,18,126
5,18,289
5,18,104
5,18,94
5,18,244
5,18,179
5,17,18
5,16,18
5,8,18
5,18,557
5,18,177
5,18,368
5,18,49
5,18,395
5,18,203
5,18,436
5,13,18
5,18,101
5,18,124
5,18,228
5,18,271
5,18,63
5,18,350
5,18,579
5,18,566
5,18,580
5,18,303
5,18,454
5,18,888
5,18,306
5,18,162
5,18,366
5,18,899
5,18,726
5,18,28
5,18,462
5,18,465
5,18,493
5,18,607
5,18,357
5,18,191
5,18,929
5,18,77
5,18,230
5,18,932
5,18,933
5,18,944
5,18,367
5,18,608
5,18,321
5,18,957
5,18,626
5,18,53
5,18,286
5,18,122
5,18,599
5,18,991
5,18,251
5,18,377
5,18,1008
5,18,227
5,18,1011
5,18,756
5,18,425
5,94,206
5,206,239
5,17,206
5,49,206
5,126,179
5,16,126
5,124,126
5,122,126
5,94,289
5,49,289
5,94,104
5,104,179
5,17,104
5,16,104
5,104,395
5,101,104
5,104,227
5,94,910
5,94,244
5,94,179
5,94,1005
5,17,94
5,16,94
5,8,94
5,94,936
5,94,177
5,94,368
5,49,94
5,44,94
5,94,203
5,94,672
5,94,436
5,93,94
5,94,101
5,94,228
5,63,94
5,94,341
5,94,354
5,94,362
5,94,129
5,94,303
5,94,375
5,94,306
5,94,98
5,94,726
5,28,94
5,94,462
5,94,493
5,94,607
5,94,911
5,94,843
5,94,357
5,94,95
5,94,917
5,94,496
5,94,926
5,77,94
5,94,942
5,94,947
5,94,367
5,94,613
5,94,161
5,94,967
5,94,881
5,53,94
5,94,286
5,94,97
5,94,448
5,94,227
5,94,273
5,94,1010
5,94,756
5,94,766
5,94,284
5,94,669
5,94,425
5,94,1023
5,179,910
5,286,910
5,273,910
5,16,992
5,502,995
5,244,968
5,52,227
5,921,1013
5,17,179
5,16,179
5,8,179
5,49,179
5,179,271
5,139,179
5,179,479
5,179,926
5,179,191
5,179,980
5,179,208
5,179,286
5,122,179
5,179,377
5,179,273
5,368,533
5,17,239
5,49,239
5,239,367
5,161,239
5,239,283
5,508,1005
5,964,1005
5,459,927
5,16,17
5,17,49
5,17,395
5,17,436
5,13,17
5,17,271
5,17,331
5,17,888
5,17,162
5,17,843
5,17,191
5,17,77
5,17,954
5,17,161
5,17,980
5,17,208
5,17,122
5,17,283
5,16,49
5,13,16
5,16,124
5,16,129
5,16,508
5,16,925
5,16,926
5,16,77
5,16,293
5,16,291
5,16,642
5,16,252
5,16,273
5,16,283
5,16,1015
5,16,284
5,8,368
3,5,8
4,5,8
5,6,8
5,8,362
5,8,670
5,8,303
5,8,306
5,8,176
5,8,366
5,8,28
5,8,496
5,8,77
5,8,230
5,8,626
5,8,631
5,8,641
5,8,688
5,8,673
5,8,448
5,8,227
5,8,534
5,46,368
5,44,46
5,45,46
5,177,368
5,177,459
5,44,368
5,362,368
5,368,781
5,306,368
5,368,428
5,368,482
5,368,496
5,368,608
5,368,626
5,45,368
5,368,643
5,368,673
5,227,368
5,368,759
5,368,425
5,368,1020
5,49,101
5,49,892
5,49,462
5,49,508
5,49,77
5,49,947
5,49,541
5,49,161
5,49,286
5,49,989
5,44,579
5,44,306
5,44,45
5,203,672
5,436,493
3,4,5
3,5,6
4,5,6
5,34,38
5,93,98
5,93,95
5,93,96
5,93,97
5,101,105
5,112,114
5,122,124
5,128,129
5,226,227
5,228,230
5,122,271
5,301,303
5,301,302
5,227,301
5,63,306
5,63,305
5,63,307
5,53,63
5,63,309
5,63,227
5,354,357
5,306,362
5,362,366
5,28,362
5,230,362
5,362,364
5,362,367
5,362,369
5,227,362
5,799,801
5,799,800
5,529,579
5,129,303
5,129,306
5,129,747
5,873,875
5,478,580
5,643,781
5,673,781
5,303,375
5,303,306
5,303,366
5,303,608
5,303,881
5,227,303
5,303,759
5,375,881
5,139,495
5,139,191
5,139,208
5,230,885
5,885,963
5,415,912
5,465,888
5,306,366
5,306,500
5,306,496
5,306,367
5,306,991
5,227,306
5,306,747
5,176,227
5,95,98
5,230,366
5,364,366
5,366,369
5,227,366
5,896,905
5,227,898
5,28,230
5,28,939
5,28,942
5,28,608
5,28,227
5,77,462
5,387,388
5,387,597
5,486,909
5,619,908
5,388,597
5,493,937
5,607,933
5,53,305
5,305,309
5,500,648
5,77,508
5,95,96
5,95,97
5,914,939
5,651,924
5,924,988
5,496,631
5,273,926
5,542,613
5,191,208
5,230,963
5,227,230
5,448,930
5,932,993
5,227,939
5,608,942
5,96,97
5,364,369
5,147,978
5,227,367
5,534,608
5,448,952
5,952,1012
5,321,1011
5,283,619
5,957,966
5,800,801
5,643,673
5,651,988
5,227,660
5,53,309
5,979,998
5,122,675
5,227,985
5,122,1016
5,987,1003
5,641,669
5,534,641
5,448,673
5,448,1012
5,565,760
22,311,393
22,32,393
22,31,393
22,99,393
22,227,393
22,393,1033
311,393,996
32,393,996
31,393,996
227,393,996
32,311,393
31,311,393
311,393,433
99,311,393
227,311,393
31,32,393
32,99,393
32,227,393
31,393,433
31,99,393
31,393,448
31,227,393
99,393,433
227,393,433
99,227,393
18,22,582
22,256,582
22,582,1042
18,256,582
14,18,262
14,239,262
14,16,262
14,49,262
14,77,262
74,262,685
16,18,262
18,199,262
18,49,262
18,77,262
18,262,523
18,262,571
49,239,262
16,199,262
16,49,262
16,77,262
77,199,262
199,262,523
199,262,571
49,77,262
49,80,262
77,262,523
262,523,571
22,184,443
22,84,184
14,22,184
22,107,184
22,32,184
22,141,184
20,22,184
22,184,460
18,22,184
22,104,184
22,94,184
17,22,184
16,22,184
22,49,184
14,184,443
18,184,443
94,184,443
16,184,443
14,84,184
84,107,184
84,184,196
32,84,184
84,141,184
20,84,184
84,125,184
67,84,184
18,84,184
84,184,205
84,94,184
84,179,184
84,184,239
84,184,1052
17,84,184
16,84,184
84,184,199
49,84,184
77,84,184
84,184,283
84,184,588
84,184,794
84,184,795
84,184,261
84,184,279
84,184,280
84,184,288
84,184,1054
14,107,184
14,184,196
14,141,184
14,20,184
14,125,184
14,67,184
14,18,184
14,184,205
14,104,184
14,94,184
14,179,184
14,184,239
14,17,184
14,16,184
14,49,184
14,184,908
14,77,184
14,184,619
14,184,794
32,107,184
107,141,184
107,125,184
18,107,184
94,107,184
107,179,184
17,107,184
16,107,184
49,107,184
77,107,184
18,184,196
104,184,196
94,184,196
184,196,239
17,184,196
16,184,196
49,184,196
32,141,184
18,32,184
32,104,184
32,94,184
17,32,184
16,32,184
32,49,184
32,184,735
20,141,184
18,141,184
141,184,232
94,141,184
141,179,184
141,184,239
17,141,184
16,141,184
49,141,184
77,141,184
20,67,184
18,20,184
20,94,184
20,179,184
17,20,184
16,20,184
20,49,184
20,77,184
18,125,184
94,125,184
17,125,184
16,125,184
49,125,184
77,125,184
18,67,184
67,179,184
16,67,184
67,77,184
184,239,460
16,184,460
18,184,205
18,104,184
18,94,184
18,179,184
17,18,184
16,18,184
18,184,199
18,49,184
18,77,184
18,184,245
18,184,588
17,184,205
16,184,205
77,184,205
184,205,794
94,104,184
104,179,184
17,104,184
16,104,184
17,184,232
184,199,232
94,179,184
17,94,184
16,94,184
94,184,199
49,94,184
77,94,184
94,184,261
17,179,184
16,179,184
49,179,184
179,184,980
17,184,239
49,184,239
184,239,283
184,239,261
184,239,279
184,239,280
184,239,288
16,17,184
17,49,184
17,77,184
17,184,980
17,184,283
17,184,794
17,184,270
17,184,261
17,184,282
17,184,1055
16,184,199
16,49,184
16,77,184
16,184,283
16,184,735
16,184,794
16,184,795
77,184,199
49,77,184
49,184,261
184,619,908
77,184,794
184,283,619
184,245,619
184,245,283
184,270,283
184,261,283
184,282,283
184,279,283
184,280,283
184,283,288
184,794,795
184,261,270
184,270,282
184,261,282
184,234,261
184,261,279
184,261,280
184,261,288
184,279,280
184,279,288
184,280,288
18,20,268
20,94,268
20,268,1058
18,94,268
18,268,1058
94,268,1058
712,1060,1061
94,177,649
11,14,22
11,22,311
11,22,27
11,22,215
11,22,32
11,22,141
11,22,31
11,22,399
11,18,22
11,22,94
8,11,22
11,22,368
11,22,44
11,22,303
11,22,306
11,22,472
11,22,388
11,22,227
11,22,1082
14,22,356
22,355,356
18,22,356
22,94,356
22,356,368
14,22,443
22,23,443
22,215,443
22,355,443
18,22,443
22,94,443
16,22,443
14,22,84
22,84,107
22,84,215
22,32,84
22,84,141
22,84,140
20,22,84
22,31,84
18,22,84
22,84,289
22,84,94
17,22,84
16,22,84
22,49,84
22,84,256
18,22,578
22,94,578
22,578,697
22,578,703
22,578,687
22,578,746
14,22,23
14,22,27
14,22,107
14,22,215
14,22,141
14,22,140
14,20,22
14,22,31
14,22,399
14,22,310
14,22,92
14,22,355
14,18,22
14,22,104
14,22,94
14,22,244
14,17,22
14,16,22
8,14,22
14,22,368
14,22,49
14,22,44
14,22,63
14,22,367
14,22,714
14,22,459
14,22,256
14,22,702
14,22,79
22,27,311
22,215,311
22,32,311
22,141,311
22,311,889
22,31,311
22,99,311
18,22,311
22,104,311
22,94,311
17,22,311
16,22,311
8,22,311
22,311,368
22,63,311
22,311,670
22,303,311
22,306,311
22,311,626
22,227,311
22,311,747
22,23,31
22,23,310
22,23,355
18,22,23
22,23,94
22,23,63
22,23,304
22,27,32
22,27,141
22,27,31
22,27,99
18,22,27
22,27,94
17,22,27
8,22,27
22,27,368
22,27,670
22,27,303
22,27,306
22,27,726
22,27,641
22,27,227
22,27,584
22,27,741
22,107,215
22,32,107
22,107,141
22,66,107
18,22,107
22,94,107
17,22,107
16,22,107
8,22,107
22,49,107
22,107,459
22,79,107
22,32,215
20,22,215
22,31,215
18,22,215
22,94,215
17,22,215
16,22,215
8,22,215
22,63,215
22,215,459
22,215,1068
22,32,141
22,32,889
22,31,32
22,32,99
22,32,633
22,32,310
18,22,32
22,32,104
22,32,94
22,32,1017
17,22,32
16,22,32
8,22,32
22,32,368
22,32,49
22,32,44
22,32,670
22,32,303
22,32,306
22,32,660
22,32,53
22,32,641
22,32,227
22,32,747
22,32,256
22,141,490
22,399,490
22,92,490
22,94,490
20,22,141
22,31,141
22,99,141
22,141,310
18,22,141
22,141,682
22,94,141
17,22,141
16,22,141
8,22,141
22,141,368
22,49,141
22,44,141
22,141,303
22,141,227
22,141,256
18,22,66
22,66,94
22,49,66
22,66,79
18,22,140
17,22,140
22,140,459
22,140,256
22,49,886
18,20,22
20,22,94
17,20,22
16,20,22
20,22,49
20,22,256
22,31,889
22,104,889
22,94,889
16,22,889
22,227,889
22,31,99
22,31,633
18,22,31
22,31,104
22,31,94
8,22,31
22,31,368
22,31,63
22,31,670
22,31,303
22,31,139
22,31,306
22,31,388
22,31,495
22,31,626
22,31,660
22,31,53
22,31,641
22,31,227
22,31,747
22,31,481
22,31,548
22,31,741
22,31,742
22,31,1081
18,22,399
22,94,399
8,22,399
22,44,399
22,303,399
22,227,399
22,398,399
18,22,99
22,94,99
22,99,368
22,99,303
22,99,306
22,99,227
22,99,747
18,22,633
22,94,633
18,22,310
22,94,310
22,49,310
22,63,310
22,53,310
18,22,92
22,92,94
22,92,368
22,92,472
18,22,355
22,94,355
22,355,425
16,22,460
18,22,289
18,22,104
18,22,94
18,22,697
18,22,703
18,22,687
18,22,244
17,18,22
18,22,746
16,18,22
8,18,22
18,22,561
18,22,368
18,22,49
18,22,63
18,22,303
18,22,306
18,22,726
18,22,367
18,22,957
18,22,626
18,22,53
18,22,227
18,22,425
18,22,444
18,22,256
18,22,581
18,22,702
18,22,782
18,22,79
18,22,214
18,22,1084
18,22,304
18,22,1072
18,22,1071
22,94,289
22,49,289
22,44,682
22,626,682
22,94,104
17,22,104
16,22,104
22,104,227
22,104,256
22,94,697
22,94,703
22,94,687
22,94,244
17,22,94
22,94,746
16,22,94
8,22,94
22,94,561
22,94,715
22,94,368
22,49,94
22,44,94
22,63,94
22,94,303
22,94,306
22,94,726
22,94,367
22,53,94
22,94,227
22,94,425
22,79,94
22,94,304
22,697,703
22,687,697
22,697,746
22,561,697
22,687,703
22,703,746
22,561,703
22,687,746
22,561,687
16,17,22
17,22,49
17,22,256
17,22,214
22,561,746
16,22,49
8,22,368
8,22,670
8,22,303
8,22,306
8,22,626
8,22,641
8,22,227
8,22,741
22,44,368
22,306,368
22,368,626
22,227,368
22,368,425
22,49,79
22,44,306
22,63,306
22,53,63
22,63,227
22,63,304
22,670,813
22,303,306
22,227,303
22,139,495
22,306,367
22,227,306
22,306,747
22,227,367
22,256,367
22,214,367
22,367,802
22,227,660
22,584,741
22,606,701
22,606,717
22,701,717
11,14,27
11,14,215
11,14,141
11,14,31
11,14,399
11,14,18
11,14,94
8,11,14
11,14,368
11,14,44
11,14,28
11,14,77
11,14,26
11,27,311
11,215,311
11,32,311
11,141,311
11,115,311
11,31,311
11,311,433
11,18,311
11,94,311
8,11,311
11,311,368
11,311,362
11,303,311
11,306,311
11,176,311
11,311,366
11,28,311
11,230,311
11,227,311
11,27,32
11,27,141
11,27,115
11,27,31
11,18,27
11,27,94
8,11,27
11,27,368
11,27,303
11,27,306
11,27,176
11,27,366
11,27,28
11,27,496
11,27,230
11,27,227
11,26,27
11,27,113
11,32,215
11,31,215
11,18,215
11,94,215
8,11,215
11,77,215
11,215,1110
11,32,141
11,32,115
11,31,32
11,18,32
11,32,94
8,11,32
11,32,368
11,32,44
11,32,362
11,32,303
11,32,306
11,32,176
11,32,366
11,28,32
11,32,230
11,32,227
11,32,439
11,115,141
11,31,141
11,18,141
11,94,141
8,11,141
11,141,368
11,44,141
11,141,362
11,141,303
11,141,366
11,77,141
11,141,230
11,141,631
11,141,227
11,113,141
11,31,115
11,18,115
8,11,115
11,115,362
11,115,303
11,115,306
11,115,176
11,115,366
11,28,115
11,115,230
11,115,227
11,113,115
11,31,433
11,18,31
11,31,94
11,31,475
8,11,31
11,31,368
11,31,362
11,31,781
11,31,303
11,31,306
11,31,176
11,31,366
11,28,31
11,31,387
11,31,388
11,31,77
11,31,230
11,31,597
11,31,631
11,31,673
11,31,227
11,31,317
11,31,439
11,31,113
11,31,674
11,31,720
11,31,1106
11,18,399
11,94,399
11,399,475
8,11,399
11,44,399
11,303,399
11,399,496
11,399,631
11,227,399
11,399,551
11,94,433
8,11,433
11,387,433
11,388,433
11,433,597
11,227,433
11,18,94
8,11,18
11,18,368
11,18,303
11,18,306
11,18,366
11,18,28
11,18,77
11,18,230
11,18,227
11,18,113
11,18,1103
8,11,94
11,94,368
11,44,94
11,94,362
11,94,303
11,94,306
11,28,94
11,94,496
11,77,94
11,94,227
11,94,1103
8,11,475
11,475,496
11,475,631
11,475,673
11,475,551
8,11,368
8,11,362
8,11,303
8,11,306
8,11,176
8,11,366
8,11,28
8,11,496
8,11,77
8,11,230
8,11,631
8,11,673
8,11,227
8,9,11
8,11,12
8,11,317
8,10,11
8,11,551
8,11,113
8,11,674
8,11,720
11,46,368
11,44,46
11,44,368
11,362,368
11,368,781
11,306,368
11,368,496
11,368,643
11,368,673
11,227,368
11,44,306
11,59,60
11,306,362
11,362,366
11,28,362
11,230,362
11,227,362
11,643,781
11,673,781
11,303,306
11,303,366
11,227,303
11,306,366
11,306,496
11,227,306
11,176,227
11,176,317
11,113,176
11,230,366
11,227,366
11,28,230
11,28,227
11,26,28
11,387,388
11,387,597
11,388,597
11,496,631
11,496,551
11,227,230
11,551,631
11,643,673
11,227,674
9,11,12
9,10,11
10,11,12
11,113,526
11,674,1111
15,77,235
14,355,356
14,18,356
14,94,356
14,356,533
14,356,368
18,355,356
94,355,356
354,355,356
355,356,357
18,94,356
18,356,368
18,356,357
94,356,368
94,354,356
94,356,357
356,368,533
354,356,357
32,311,996
31,311,996
227,311,996
31,32,996
32,996,997
32,227,996
31,227,996
14,23,443
14,215,443
14,355,443
14,18,443
14,94,443
14,16,443
23,355,443
18,23,443
23,94,443
18,215,443
94,215,443
16,215,443
18,355,443
94,355,443
18,94,443
16,18,443
16,94,443
14,84,107
14,84,196
14,84,215
14,84,141
14,84,140
14,15,84
14,20,84
14,84,109
14,31,84
14,84,125
14,84,277
14,67,84
14,18,84
14,84,205
14,84,94
14,84,179
14,84,239
14,17,84
14,16,84
14,49,84
14,84,508
14,77,84
14,84,105
14,84,286
14,84,491
14,84,256
14,84,535
14,84,794
14,84,1132
14,84,1137
14,84,1142
84,107,197
84,141,197
84,197,206
17,84,197
49,84,197
84,197,213
84,197,1131
84,107,215
32,84,107
84,107,141
84,107,125
84,107,274
18,84,107
84,94,107
84,107,179
17,84,107
16,84,107
49,84,107
84,101,107
84,107,508
77,84,107
18,84,196
84,94,196
84,196,239
17,84,196
16,84,196
49,84,196
84,196,888
84,196,286
84,196,797
32,84,215
20,84,215
31,84,215
18,84,215
84,94,215
17,84,215
16,84,215
77,84,215
84,215,753
84,215,1137
32,84,141
31,32,84
32,84,274
32,84,645
18,32,84
32,84,94
17,32,84
16,32,84
32,49,84
32,84,256
20,84,141
31,84,141
18,84,141
84,141,206
84,94,141
84,141,179
84,141,239
17,84,141
16,84,141
49,84,141
84,141,203
77,84,141
84,141,256
15,84,140
84,125,140
18,84,140
17,84,140
84,140,256
49,84,334
15,20,84
15,67,84
15,18,84
15,84,94
15,17,84
15,16,84
15,49,84
15,77,84
15,84,256
20,84,274
20,67,84
18,20,84
20,84,94
20,84,179
17,20,84
16,20,84
20,49,84
20,77,84
20,84,256
20,84,1143
84,101,109
84,109,256
31,84,274
18,31,84
31,84,94
31,77,84
18,84,125
84,94,125
17,84,125
16,84,125
49,84,125
84,125,508
77,84,125
84,125,1137
18,84,274
84,179,274
49,84,274
84,274,1143
84,94,645
84,277,1052
18,67,84
67,84,179
16,67,84
67,77,84
67,84,461
67,84,491
67,84,535
67,84,666
18,84,205
18,84,289
18,84,94
18,84,179
17,18,84
16,18,84
18,84,199
18,49,84
18,84,203
18,84,1130
18,84,101
18,84,888
18,77,84
18,84,286
18,84,256
18,84,213
18,84,588
17,84,205
16,84,205
77,84,205
84,205,794
84,94,206
84,206,239
17,84,206
49,84,206
84,94,768
49,84,768
84,94,289
49,84,289
84,94,179
17,84,94
16,84,94
84,94,199
49,84,94
84,94,203
84,94,101
84,94,926
77,84,94
84,94,947
84,94,161
84,94,286
84,94,1023
84,94,612
84,94,261
84,94,263
17,84,179
16,84,179
49,84,179
84,179,926
84,179,286
84,179,491
84,179,535
17,84,239
49,84,239
84,161,239
84,239,283
84,239,261
84,239,279
84,239,280
84,239,288
16,17,84
17,49,84
17,84,888
17,77,84
17,84,161
17,84,283
17,84,256
17,84,794
17,84,797
17,84,261
17,84,1134
17,84,1131
17,84,263
16,84,199
16,49,84
16,84,508
16,84,926
16,77,84
16,84,283
16,84,612
16,84,666
16,84,667
16,84,693
16,84,753
16,84,794
16,84,1138
16,84,795
77,84,199
49,84,101
49,84,508
49,77,84
49,84,947
49,84,161
49,84,286
49,84,989
49,84,797
49,84,261
49,84,1139
84,101,105
77,84,508
77,84,794
84,161,261
84,261,283
84,279,283
84,280,283
84,283,288
84,491,535
84,612,667
84,612,693
84,612,753
84,667,693
84,667,753
84,693,753
84,753,1137
84,794,795
84,261,279
84,261,280
84,261,288
84,279,280
84,279,288
84,280,288
18,94,578
18,578,697
18,578,703
18,578,687
18,578,746
94,578,697
94,578,703
94,578,687
94,578,746
578,697,703
578,687,697
578,697,746
578,687,703
578,703,746
578,687,746
14,31,754
14,18,754
14,94,754
14,94,435
14,435,910
14,286,435
14,23,31
14,23,310
14,23,355
14,18,23
14,23,94
14,23,63
14,27,141
14,27,31
14,18,27
14,27,94
14,17,27
8,14,27
14,27,368
14,27,28
14,26,27
14,107,215
14,107,141
14,107,125
14,18,107
14,94,107
14,107,179
14,17,107
14,16,107
8,14,107
14,49,107
14,107,508
14,77,107
14,107,459
14,107,259
14,79,107
14,107,1161
14,18,196
14,104,196
14,94,196
14,196,239
14,17,196
14,16,196
14,49,196
14,196,286
14,196,298
14,20,215
14,31,215
14,18,215
14,94,215
14,17,215
14,16,215
8,14,215
14,63,215
14,77,215
14,215,459
14,215,1137
14,20,141
14,31,141
14,141,310
14,18,141
14,94,141
14,141,179
14,141,239
14,17,141
14,16,141
8,14,141
14,141,368
14,49,141
14,44,141
14,77,141
14,141,256
14,15,140
14,125,140
14,18,140
14,17,140
14,140,459
14,140,256
14,15,20
14,15,310
14,15,67
14,15,18
14,15,94
14,15,17
14,15,16
14,15,49
13,14,15
14,15,77
14,15,256
14,20,67
14,18,20
14,20,94
14,20,179
14,17,20
14,16,20
14,20,49
13,14,20
14,20,77
14,20,256
14,104,109
14,109,256
14,18,31
14,31,104
14,31,94
8,14,31
14,31,368
14,31,63
14,28,31
14,31,77
14,18,399
14,94,399
8,14,399
14,44,399
14,18,125
14,94,125
14,17,125
14,16,125
14,49,125
14,124,125
14,125,508
14,77,125
14,125,1153
14,125,1137
14,18,310
14,94,310
14,49,310
14,63,310
14,18,92
14,92,94
14,92,368
14,92,671
14,18,355
14,94,355
14,18,1148
14,94,1148
14,18,67
14,67,179
14,16,67
14,67,77
14,67,491
14,67,535
14,67,259
14,18,205
14,18,104
14,18,94
14,18,244
14,18,179
14,17,18
14,16,18
8,14,18
14,18,368
14,18,49
13,14,18
14,18,124
14,18,271
14,18,63
14,18,579
14,18,28
14,18,462
14,18,191
14,18,929
14,18,77
14,18,367
14,18,286
14,18,471
14,18,256
14,18,702
14,18,298
14,18,1150
14,18,1153
14,18,79
14,17,205
14,16,205
14,77,205
14,205,794
14,182,205
14,94,104
14,104,179
14,17,104
14,16,104
14,104,256
14,104,298
14,94,910
14,94,244
14,94,179
14,17,94
14,16,94
8,14,94
14,94,368
14,49,94
14,44,94
14,63,94
14,28,94
14,94,462
14,94,911
14,77,94
14,94,367
14,94,286
14,94,671
14,94,298
14,94,1065
14,79,94
14,94,182
14,94,287
14,179,910
14,286,910
14,79,910
14,17,179
14,16,179
8,14,179
14,49,179
14,179,271
14,179,479
14,179,191
14,179,286
14,179,491
14,179,535
14,368,533
14,17,239
14,49,239
14,239,367
14,16,17
14,17,49
13,14,17
14,17,271
14,17,331
14,17,191
14,17,77
14,17,471
14,17,256
14,17,298
14,17,794
14,17,1049
14,17,864
14,17,182
14,16,49
13,14,16
14,16,124
14,16,508
14,16,77
14,16,259
14,16,794
14,16,1153
14,16,182
8,14,368
8,14,28
8,14,77
14,44,368
14,49,462
14,49,508
14,49,77
14,49,286
14,48,49
14,49,1153
14,49,79
14,49,182
14,49,287
14,44,579
14,271,298
14,26,28
14,77,462
14,619,908
14,77,508
14,259,508
14,77,794
14,77,1154
14,77,182
14,256,367
14,79,286
14,298,471
14,483,647
14,491,535
14,182,794
14,877,878
14,1132,1153
14,1159,1164
18,31,754
31,94,754
18,94,754
94,220,490
18,220,274
49,220,274
18,94,220
18,49,220
18,79,220
49,94,220
79,94,220
94,182,220
49,79,220
49,182,220
49,220,1119
49,220,1120
220,1119,1120
15,310,661
15,94,661
15,16,661
94,310,661
16,94,661
18,30,32
107,141,197
17,107,197
49,107,197
107,197,1195
141,197,206
17,141,197
49,141,197
17,197,206
49,197,206
17,49,197
17,197,1131
645,1196,1197
94,645,1196
94,1196,1197
27,32,311
27,141,311
27,115,311
27,31,311
27,99,311
18,27,311
27,94,311
17,27,311
8,27,311
27,311,368
27,311,670
27,303,311
27,306,311
27,176,311
27,311,366
27,28,311
27,95,311
27,230,311
27,311,608
27,227,311
32,215,311
31,215,311
18,215,311
94,215,311
17,215,311
16,215,311
8,215,311
63,215,311
32,141,311
32,311,889
32,115,311
