"1,0-HhIndex","2,0-HhIndex","3,0-HhIndex"
4,0,0
2,0,0
7,0,0
4,0,0
3,0,0
10,0,0
2,0,0
8,0,0
4,0,0
2,0,0
1,0,0
1,0,0
3,0,0
7,0,0
4,0,0
2,0,0
5,0,0
6,0,0
3,0,0
10,0,0
11,0,0
3,0,0
6,0,0
3,0,0
2,0,0
7,0,0
2,0,0
1,0,0
4,0,0
5,0,0
6,0,0
3,0,0
5,0,0
10,0,0
2,0,0
3,0,0
5,0,0
2,0,0
4,0,0
11,0,0
5,0,0
4,0,0
2,0,0
5,0,0
4,0,0
4,0,0
2,0,0
3,0,0
5,0,0
6,0,0
6,0,0
6,4,0
3,0,0
6,0,0
2,0,0
12,2,0
4,0,0
9,0,0
3,0,0
3,0,0
3,0,0
2,0,0
9,0,0
4,0,0
9,0,0
2,0,0
4,0,0
2,0,0
4,0,0
12,7,3
2,0,0
2,0,0
7,0,0
8,0,0
8,0,0
6,0,0
2,0,0
3,0,0
19,6,0
2,0,0
7,0,0
9,0,0
4,0,0
2,0,0
2,0,0
3,0,0
2,0,0
2,0,0
4,0,0
10,3,0
11,0,0
1,0,0
23,10,0
5,0,0
2,0,0
3,0,0
8,0,0
2,0,0
6,0,0
2,0,0
4,0,0
4,0,0
2,0,0
2,0,0
12,0,0
20,10,0
6,0,0
6,0,0
4,0,0
5,0,0
11,0,0
3,0,0
5,0,0
6,0,0
4,0,0
8,2,0
6,0,0
14,2,0
2,0,0
16,7,0
4,0,0
17,6,0
4,0,0
3,0,0
3,0,0
6,0,0
3,0,0
8,2,0
2,0,0
4,0,0
3,0,0
2,0,0
2,0,0
5,0,0
15,5,0
6,0,0
8,0,0
4,0,0
5,0,0
3,0,0
13,0,0
2,0,0
12,0,0
2,0,0
6,0,0
2,0,0
2,0,0
17,6,0
2,0,0
12,5,0
8,2,0
7,0,0
4,0,0
2,0,0
2,0,0
5,0,0
14,3,0
6,0,0
3,0,0
2,0,0
1,0,0
4,0,0
2,0,0
2,0,0
4,0,0
17,2,0
11,0,0
4,0,0
9,0,0
5,0,0
12,0,0
22,4,0
9,0,0
2,0,0
15,2,0
2,0,0
4,0,0
3,0,0
4,0,0
5,0,0
3,0,0
6,0,0
3,0,0
2,0,0
9,0,0
5,0,0
5,0,0
7,0,0
5,0,0
1,0,0
2,0,0
3,0,0
10,0,0
4,0,0
2,0,0
2,0,0
11,2,0
7,0,0
2,0,0
4,0,0
20,6,0
3,0,0
2,0,0
14,0,0
4,0,0
2,0,0
5,2,0
3,0,0
6,0,0
15,0,0
8,0,0
2,0,0
2,0,0
6,0,0
1,0,0
6,0,0
4,0,0
21,13,0
2,0,0
5,0,0
24,9,0
4,0,0
6,0,0
13,3,0
3,0,0
6,0,0
3,0,0
4,0,0
3,0,0
1,0,0
4,0,0
3,0,0
6,0,0
2,0,0
4,0,0
2,0,0
2,0,0
6,0,0
3,0,0
2,0,0
6,0,0
9,0,0
6,0,0
6,0,0
5,0,0
4,2,0
12,0,0
2,0,0
5,0,0
4,0,0
5,0,0
14,4,0
9,0,0
7,0,0
3,0,0
4,0,0
3,0,0
1,0,0
5,0,0
2,0,0
3,0,0
9,0,0
5,0,0
2,0,0
2,0,0
5,0,0
6,0,0
19,6,0
16,2,0
2,0,0
8,0,0
3,0,0
7,0,0
2,0,0
5,0,0
10,0,0
3,0,0
3,0,0
2,0,0
11,0,0
6,0,0
2,0,0
7,0,0
4,0,0
2,0,0
8,0,0
3,0,0
2,0,0
3,0,0
4,0,0
16,3,0
2,0,0
1,0,0
4,0,0
2,0,0
4,0,0
5,0,0
2,0,0
3,0,0
2,0,0
11,0,0
2,0,0
3,0,0
6,0,0
2,0,0
3,0,0
2,0,0
4,0,0
2,0,0
2,0,0
8,0,0
2,0,0
7,0,0
2,0,0
3,0,0
11,0,0
5,0,0
2,0,0
10,0,0
6,0,0
4,0,0
7,0,0
14,3,0
2,0,0
6,0,0
2,0,0
2,0,0
3,0,0
8,0,0
7,0,0
4,0,0
2,0,0
11,0,0
2,0,0
3,0,0
3,0,0
4,0,0
5,2,0
3,0,0
3,0,0
4,0,0
11,2,0
2,0,0
5,0,0
17,3,0
11,3,0
10,0,0
4,0,0
2,0,0
7,0,0
2,0,0
12,3,0
8,0,0
8,0,0
12,0,0
3,0,0
3,0,0
5,0,0
6,0,0
4,0,0
2,0,0
2,0,0
4,0,0
1,0,0
2,0,0
2,0,0
7,0,0
4,0,0
4,0,0
2,0,0
2,0,0
3,0,0
5,0,0
6,0,0
5,0,0
11,0,0
5,0,0
3,0,0
4,0,0
3,0,0
2,0,0
2,0,0
4,0,0
10,7,0
22,6,0
2,0,0
3,0,0
2,0,0
11,0,0
2,0,0
13,0,0
2,0,0
2,0,0
2,0,0
4,0,0
2,0,0
3,0,0
4,0,0
4,0,0
3,0,0
2,0,0
2,0,0
2,0,0
9,0,0
3,0,0
4,0,0
4,0,0
8,0,0
9,0,0
2,0,0
2,0,0
2,0,0
7,0,0
10,0,0
3,0,0
6,0,0
3,0,0
8,0,0
21,11,0
4,0,0
8,0,0
6,0,0
7,0,0
5,0,0
3,0,0
9,0,0
6,0,0
3,0,0
2,0,0
4,0,0
4,0,0
5,0,0
3,0,0
2,0,0
3,0,0
6,0,0
4,0,0
3,0,0
5,0,0
2,0,0
2,0,0
3,0,0
5,0,0
2,0,0
2,0,0
5,0,0
3,0,0
10,2,0
9,0,0
5,0,0
6,0,0
14,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
5,0,0
4,0,0
3,0,0
4,0,0
2,0,0
3,0,0
17,0,0
2,0,0
3,0,0
5,0,0
13,3,0
3,0,0
5,0,0
3,0,0
5,0,0
8,0,0
3,0,0
8,0,0
15,0,0
2,0,0
21,8,0
2,0,0
7,0,0
6,0,0
4,0,0
2,0,0
4,0,0
18,6,0
11,0,0
13,0,0
9,0,0
3,0,0
1,0,0
3,0,0
10,3,0
2,0,0
5,0,0
7,0,0
5,0,0
2,0,0
5,0,0
3,0,0
1,0,0
10,0,0
8,0,0
3,0,0
1,0,0
4,0,0
2,0,0
5,0,0
6,0,0
5,0,0
4,0,0
5,0,0
9,0,0
9,2,0
7,0,0
9,0,0
2,0,0
5,0,0
6,0,0
4,0,0
2,0,0
16,7,0
3,0,0
7,0,0
3,0,0
2,0,0
2,0,0
2,0,0
5,0,0
14,4,0
5,0,0
4,0,0
2,0,0
2,0,0
4,0,0
5,2,0
3,0,0
8,0,0
6,0,0
2,0,0
6,0,0
2,0,0
9,0,0
8,4,0
9,0,0
4,0,0
4,0,0
2,0,0
2,0,0
3,0,0
9,2,0
8,2,0
3,0,0
21,5,0
7,0,0
4,0,0
3,0,0
3,0,0
2,0,0
2,0,0
8,0,0
2,0,0
3,0,0
5,0,0
6,0,0
5,0,0
14,5,0
5,0,0
3,2,0
2,0,0
2,0,0
7,0,0
11,2,0
10,4,0
3,0,0
9,2,0
5,0,0
2,0,0
2,0,0
9,0,0
2,0,0
2,0,0
2,0,0
4,0,0
5,0,0
11,0,0
3,0,0
2,0,0
3,0,0
1,0,0
4,0,0
2,0,0
5,0,0
2,0,0
3,0,0
3,0,0
2,0,0
2,0,0
3,0,0
3,0,0
4,0,0
8,0,0
10,0,0
2,0,0
4,0,0
7,0,0
12,0,0
4,0,0
12,0,0
4,0,0
4,0,0
12,0,0
2,0,0
4,0,0
6,2,0
5,0,0
11,0,0
8,0,0
6,0,0
5,0,0
4,0,0
2,0,0
2,0,0
8,0,0
9,2,0
3,0,0
7,0,0
2,0,0
3,0,0
2,0,0
2,0,0
4,0,0
14,0,0
8,0,0
3,0,0
11,0,0
2,0,0
5,0,0
6,2,0
3,0,0
3,0,0
2,0,0
4,0,0
2,0,0
3,0,0
3,0,0
4,0,0
2,0,0
2,0,0
8,0,0
11,4,0
2,0,0
2,0,0
3,0,0
2,0,0
4,0,0
6,0,0
3,0,0
4,0,0
6,2,0
4,0,0
3,0,0
3,0,0
4,0,0
8,2,0
9,0,0
10,0,0
2,0,0
2,0,0
3,0,0
2,0,0
2,0,0
4,0,0
6,0,0
2,0,0
4,0,0
2,0,0
12,2,0
2,0,0
2,0,0
2,0,0
2,0,0
8,0,0
2,0,0
1,0,0
9,0,0
8,4,0
8,0,0
7,0,0
1,0,0
4,2,0
2,0,0
10,2,0
4,0,0
3,0,0
2,0,0
4,0,0
16,0,0
2,0,0
2,0,0
5,0,0
2,0,0
4,0,0
9,0,0
3,0,0
8,2,0
3,0,0
7,0,0
2,0,0
2,0,0
12,0,0
3,0,0
3,0,0
3,0,0
5,0,0
2,0,0
5,0,0
4,0,0
2,0,0
3,0,0
6,0,0
6,0,0
5,2,0
3,0,0
5,0,0
4,0,0
7,0,0
6,0,0
2,0,0
7,0,0
3,0,0
3,0,0
2,0,0
2,0,0
16,2,0
6,0,0
2,0,0
9,0,0
5,0,0
2,0,0
2,0,0
2,0,0
6,0,0
9,2,0
4,0,0
5,0,0
3,0,0
3,0,0
11,0,0
2,0,0
8,3,0
3,0,0
3,0,0
5,0,0
3,0,0
8,0,0
5,0,0
3,0,0
7,0,0
3,0,0
5,0,0
11,0,0
4,0,0
2,0,0
6,2,0
21,2,0
5,0,0
10,2,0
3,0,0
5,0,0
2,0,0
4,0,0
7,0,0
5,0,0
14,3,0
2,0,0
3,0,0
3,0,0
5,0,0
2,0,0
3,0,0
6,0,0
3,0,0
2,0,0
2,0,0
3,0,0
4,0,0
10,0,0
3,0,0
9,0,0
3,0,0
5,0,0
1,0,0
5,0,0
2,0,0
5,0,0
2,0,0
17,6,0
11,2,0
13,2,0
6,0,0
2,0,0
8,2,0
9,0,0
2,0,0
3,0,0
2,0,0
4,2,0
4,0,0
3,0,0
25,8,0
4,0,0
11,0,0
2,0,0
12,0,0
8,0,0
9,0,0
4,0,0
2,0,0
2,0,0
7,0,0
9,2,0
21,7,0
5,0,0
4,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
10,2,0
5,0,0
3,0,0
1,0,0
3,0,0
8,0,0
10,0,0
4,0,0
4,0,0
10,2,0
3,0,0
5,0,0
3,0,0
2,0,0
9,4,0
2,0,0
7,0,0
5,0,0
4,0,0
4,0,0
7,2,0
2,0,0
2,0,0
2,0,0
2,0,0
9,2,0
3,0,0
10,0,0
3,0,0
5,0,0
2,0,0
9,0,0
2,0,0
9,2,0
6,0,0
3,0,0
2,0,0
3,0,0
3,0,0
11,0,0
5,0,0
2,0,0
4,0,0
3,0,0
5,0,0
3,0,0
5,0,0
4,0,0
3,0,0
2,2,0
4,0,0
3,0,0
3,0,0
4,0,0
6,0,0
8,2,0
2,0,0
11,0,0
2,0,0
5,0,0
5,0,0
9,0,0
3,0,0
8,0,0
3,0,0
2,0,0
11,0,0
16,2,0
4,0,0
3,0,0
5,0,0
5,0,0
4,0,0
5,0,0
8,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
11,3,0
5,0,0
3,0,0
3,0,0
10,0,0
10,3,0
2,0,0
8,3,0
5,0,0
2,0,0
3,0,0
8,0,0
2,0,0
3,0,0
2,0,0
2,0,0
8,0,0
5,0,0
6,0,0
5,0,0
4,0,0
1,0,0
9,3,0
2,0,0
2,0,0
2,0,0
5,0,0
2,0,0
3,0,0
10,3,0
3,0,0
3,0,0
15,0,0
4,0,0
5,0,0
2,0,0
5,0,0
1,0,0
6,2,0
2,0,0
12,0,0
3,0,0
6,0,0
2,0,0
2,0,0
6,2,0
5,0,0
2,0,0
2,0,0
1,0,0
3,0,0
5,0,0
3,0,0
2,0,0
3,0,0
2,0,0
7,2,0
6,0,0
3,0,0
3,2,0
2,0,0
1,0,0
4,0,0
6,0,0
2,0,0
4,0,0
5,0,0
9,0,0
8,0,0
5,0,0
3,0,0
3,0,0
2,0,0
2,0,0
3,0,0
2,0,0
2,0,0
3,0,0
2,0,0
13,2,0
5,0,0
7,0,0
14,2,0
10,0,0
8,0,0
3,2,0
6,0,0
2,0,0
3,2,0
4,0,0
3,0,0
4,0,0
9,0,0
4,0,0
3,0,0
4,0,0
2,0,0
4,0,0
9,4,0
6,0,0
1,0,0
5,0,0
2,0,0
3,0,0
3,0,0
2,0,0
5,3,0
4,0,0
7,2,0
6,0,0
4,0,0
4,0,0
4,0,0
3,0,0
5,0,0
4,0,0
2,0,0
15,2,0
6,0,0
17,3,0
3,0,0
4,0,0
6,0,0
2,0,0
4,0,0
2,0,0
13,5,0
3,2,0
4,0,0
9,0,0
5,0,0
2,0,0
2,0,0
2,0,0
5,0,0
2,0,0
3,0,0
3,2,0
2,0,0
7,0,0
8,0,0
9,0,0
2,0,0
11,0,0
2,0,0
6,0,0
2,0,0
7,0,0
2,0,0
5,2,0
4,0,0
2,0,0
11,5,0
5,0,0
3,0,0
6,0,0
3,0,0
2,0,0
4,0,0
7,2,0
15,0,0
5,0,0
8,0,0
5,0,0
8,0,0
7,0,0
5,2,0
2,0,0
4,2,0
2,0,0
3,0,0
3,0,0
2,0,0
8,0,0
6,0,0
8,0,0
4,0,0
4,2,0
3,0,0
2,0,0
14,2,0
4,0,0
3,0,0
2,0,0
3,0,0
14,3,0
3,0,0
1,0,0
3,0,0
3,0,0
2,0,0
5,0,0
2,0,0
7,4,3
3,0,0
4,0,0
7,0,0
5,0,0
1,0,0
4,0,0
3,0,0
3,0,0
1,0,0
8,0,0
2,0,0
5,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
9,2,0
3,0,0
5,0,0
5,0,0
1,0,0
3,0,0
2,0,0
2,0,0
4,0,0
12,6,0
4,0,0
9,0,0
9,0,0
5,0,0
19,4,0
5,0,0
10,0,0
3,0,0
3,0,0
3,0,0
4,0,0
3,0,0
2,0,0
7,0,0
19,7,0
2,0,0
2,0,0
2,0,0
13,6,3
2,0,0
3,0,0
3,0,0
2,0,0
1,0,0
2,0,0
2,0,0
14,0,0
5,0,0
3,0,0
2,0,0
4,0,0
2,0,0
6,0,0
2,0,0
2,0,0
9,0,0
6,0,0
9,0,0
17,7,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
8,2,0
7,0,0
3,0,0
3,0,0
14,2,0
5,0,0
7,0,0
2,0,0
3,0,0
5,0,0
2,0,0
6,0,0
2,0,0
2,0,0
2,0,0
4,0,0
3,0,0
4,0,0
4,0,0
4,0,0
5,0,0
2,0,0
2,0,0
6,0,0
6,0,0
2,0,0
6,0,0
3,0,0
2,0,0
3,0,0
4,0,0
2,0,0
2,0,0
5,0,0
3,0,0
5,0,0
3,0,0
3,0,0
3,0,0
2,0,0
1,0,0
2,0,0
4,0,0
5,0,0
2,0,0
8,0,0
11,2,0
3,2,0
2,0,0
6,0,0
3,0,0
5,0,0
7,0,0
3,0,0
7,0,0
10,0,0
7,2,0
6,0,0
2,0,0
3,0,0
14,0,0
10,2,0
2,0,0
2,0,0
2,0,0
6,0,0
3,0,0
7,0,0
4,2,0
2,0,0
3,0,0
6,3,0
3,0,0
4,0,0
4,0,0
2,0,0
11,0,0
3,0,0
3,0,0
4,0,0
2,0,0
2,0,0
4,0,0
3,0,0
6,2,0
2,0,0
3,0,0
11,0,0
8,0,0
4,0,0
2,0,0
5,0,0
4,0,0
2,0,0
5,0,0
9,2,0
9,0,0
3,2,0
2,0,0
3,0,0
4,0,0
4,0,0
12,2,0
10,3,0
14,0,0
2,0,0
2,0,0
2,0,0
7,0,0
3,0,0
7,0,0
3,0,0
3,0,0
5,0,0
4,0,0
4,0,0
8,0,0
6,0,0
8,0,0
2,0,0
2,0,0
2,0,0
4,0,0
4,0,0
3,0,0
13,4,0
2,0,0
7,0,0
8,0,0
3,0,0
7,0,0
3,0,0
29,11,3
3,2,0
12,0,0
8,0,0
2,0,0
3,0,0
4,0,0
3,0,0
4,0,0
2,0,0
8,0,0
9,0,0
5,0,0
2,0,0
4,0,0
2,0,0
5,0,0
3,0,0
8,0,0
9,4,0
3,0,0
9,2,0
2,0,0
3,0,0
2,0,0
3,0,0
4,0,0
3,0,0
5,0,0
11,0,0
1,0,0
3,0,0
2,0,0
2,0,0
3,0,0
7,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
5,0,0
2,0,0
2,0,0
4,0,0
3,0,0
8,0,0
3,0,0
3,0,0
2,0,0
1,0,0
2,0,0
4,0,0
2,0,0
1,0,0
4,0,0
1,0,0
5,0,0
4,0,0
1,0,0
3,0,0
3,0,0
10,0,0
1,0,0
4,0,0
3,0,0
11,2,0
3,0,0
8,2,0
3,2,0
3,0,0
1,0,0
9,0,0
5,0,0
6,0,0
2,0,0
9,0,0
5,0,0
5,0,0
2,0,0
2,0,0
4,0,0
2,0,0
5,0,0
1,0,0
2,0,0
4,0,0
4,0,0
7,2,0
8,0,0
5,0,0
2,0,0
2,0,0
3,0,0
5,0,0
3,0,0
2,0,0
11,2,0
8,0,0
9,0,0
5,0,0
3,0,0
2,0,0
10,4,0
3,0,0
3,0,0
5,2,0
5,0,0
8,0,0
10,0,0
8,0,0
2,0,0
3,0,0
4,0,0
4,0,0
2,0,0
1,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
2,0,0
4,0,0
3,0,0
7,0,0
5,0,0
3,0,0
7,0,0
5,2,0
4,0,0
2,0,0
9,0,0
2,0,0
7,0,0
13,0,0
8,0,0
4,0,0
5,0,0
15,2,0
2,0,0
9,0,0
2,0,0
3,0,0
4,0,0
6,0,0
3,0,0
7,0,0
2,0,0
7,2,0
2,0,0
3,0,0
7,0,0
4,0,0
2,0,0
3,0,0
9,0,0
6,2,0
4,0,0
3,0,0
3,0,0
3,0,0
2,0,0
8,0,0
11,2,0
3,0,0
2,0,0
6,0,0
2,0,0
2,0,0
4,0,0
8,2,0
3,0,0
2,0,0
6,0,0
5,0,0
7,0,0
4,0,0
3,0,0
12,0,0
2,0,0
5,0,0
7,0,0
5,2,0
4,0,0
2,2,0
4,0,0
2,0,0
10,0,0
2,2,0
5,0,0
2,0,0
3,0,0
8,0,0
2,0,0
3,0,0
2,0,0
7,0,0
8,0,0
2,0,0
11,4,0
6,0,0
4,0,0
3,0,0
16,2,0
4,0,0
9,0,0
2,0,0
7,0,0
4,0,0
2,0,0
9,0,0
3,0,0
2,0,0
4,0,0
3,0,0
2,0,0
9,0,0
6,0,0
2,0,0
2,0,0
2,0,0
3,0,0
5,0,0
2,0,0
5,0,0
4,0,0
14,4,0
6,0,0
24,8,0
3,2,0
8,2,0
3,0,0
3,0,0
4,0,0
3,0,0
6,0,0
4,0,0
4,0,0
4,0,0
2,0,0
1,0,0
9,0,0
2,2,0
9,4,3
3,0,0
2,0,0
3,0,0
3,2,0
1,0,0
3,0,0
5,0,0
5,0,0
12,3,0
2,0,0
4,0,0
2,0,0
4,0,0
3,0,0
5,0,0
2,0,0
2,0,0
2,0,0
4,0,0
1,0,0
2,0,0
2,2,0
2,0,0
4,0,0
2,0,0
2,0,0
4,0,0
6,0,0
2,0,0
2,0,0
3,0,0
2,0,0
2,0,0
2,0,0
6,0,0
6,0,0
2,0,0
2,0,0
2,0,0
7,2,0
2,0,0
2,0,0
3,0,0
8,0,0
5,0,0
12,0,0
3,0,0
2,0,0
8,0,0
3,0,0
4,0,0
2,0,0
3,0,0
2,0,0
2,0,0
4,0,0
3,0,0
7,0,0
7,0,0
3,2,0
3,0,0
17,2,0
6,0,0
6,0,0
2,0,0
5,0,0
2,0,0
1,0,0
4,0,0
1,0,0
4,2,0
3,0,0
2,0,0
2,0,0
8,0,0
2,0,0
4,0,0
2,0,0
3,0,0
2,0,0
3,0,0
8,0,0
3,0,0
9,0,0
2,0,0
9,0,0
5,0,0
1,0,0
8,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
7,0,0
2,0,0
3,0,0
4,0,0
2,0,0
4,0,0
8,0,0
2,0,0
6,0,0
2,0,0
2,0,0
4,0,0
1,0,0
2,0,0
3,0,0
2,0,0
2,0,0
14,3,0
2,0,0
2,0,0
6,0,0
6,0,0
4,0,0
6,0,0
4,0,0
2,0,0
3,0,0
4,0,0
10,4,0
4,0,0
7,0,0
11,0,0
16,4,0
11,0,0
5,0,0
3,0,0
2,0,0
3,0,0
4,0,0
2,0,0
2,0,0
3,2,0
3,0,0
5,0,0
2,0,0
3,0,0
4,0,0
1,0,0
1,0,0
3,0,0
2,0,0
5,0,0
2,0,0
3,0,0
2,0,0
1,0,0
4,0,0
6,0,0
2,0,0
3,0,0
2,0,0
2,0,0
7,0,0
4,0,0
3,0,0
3,0,0
2,0,0
3,0,0
4,0,0
9,4,0
5,2,0
7,0,0
4,0,0
2,0,0
7,0,0
5,0,0
2,0,0
3,0,0
2,0,0
5,0,0
7,0,0
2,0,0
6,0,0
4,0,0
2,0,0
2,0,0
4,0,0
5,2,0
2,0,0
2,0,0
7,0,0
2,0,0
2,0,0
3,0,0
7,0,0
2,0,0
2,0,0
3,0,0
3,0,0
2,0,0
4,0,0
2,0,0
3,0,0
3,0,0
4,0,0
6,0,0
2,0,0
2,0,0
3,0,0
3,0,0
4,0,0
7,2,0
2,0,0
9,0,0
6,0,0
4,0,0
9,3,0
22,8,0
4,0,0
2,0,0
5,0,0
3,0,0
10,0,0
2,0,0
9,3,0
3,0,0
2,0,0
2,0,0
2,0,0
4,2,0
2,0,0
2,0,0
3,0,0
5,0,0
2,0,0
3,0,0
4,0,0
2,0,0
2,0,0
4,0,0
3,0,0
2,0,0
1,0,0
3,0,0
4,0,0
4,0,0
2,0,0
2,0,0
7,0,0
17,2,0
4,0,0
2,0,0
3,0,0
2,0,0
5,0,0
3,0,0
13,2,0
3,0,0
8,0,0
6,0,0
3,0,0
2,0,0
4,0,0
3,0,0
3,0,0
12,2,0
7,3,0
5,0,0
8,0,0
8,0,0
2,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
3,0,0
2,0,0
5,0,0
8,0,0
2,0,0
3,0,0
3,0,0
2,0,0
2,0,0
6,0,0
2,0,0
2,0,0
3,0,0
3,0,0
4,0,0
3,0,0
6,0,0
2,0,0
4,0,0
2,0,0
4,0,0
3,0,0
3,0,0
5,0,0
3,0,0
5,0,0
3,0,0
3,0,0
3,0,0
3,0,0
10,0,0
6,0,0
2,0,0
3,0,0
3,0,0
2,0,0
2,0,0
5,0,0
3,0,0
2,0,0
7,0,0
5,0,0
2,0,0
2,0,0
12,0,0
3,0,0
2,0,0
5,0,0
1,0,0
4,0,0
2,0,0
8,0,0
4,0,0
7,0,0
3,0,0
2,0,0
9,0,0
3,0,0
2,0,0
5,0,0
2,0,0
9,3,0
2,0,0
4,0,0
4,0,0
6,0,0
3,0,0
3,0,0
2,0,0
3,0,0
2,0,0
2,0,0
3,0,0
3,0,0
8,0,0
2,0,0
3,0,0
12,2,0
2,0,0
5,0,0
2,0,0
2,0,0
5,0,0
3,0,0
2,0,0
5,0,0
2,0,0
1,0,0
3,0,0
4,0,0
2,0,0
4,0,0
3,0,0
6,0,0
2,0,0
1,0,0
2,0,0
4,0,0
5,0,0
4,0,0
4,0,0
2,0,0
2,0,0
15,0,0
2,0,0
3,0,0
2,0,0
2,0,0
2,0,0
6,0,0
4,0,0
2,0,0
7,0,0
2,0,0
3,0,0
2,0,0
8,0,0
4,0,0
2,0,0
2,0,0
7,0,0
15,3,0
2,0,0
2,0,0
8,3,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
2,0,0
6,2,0
3,0,0
1,0,0
4,0,0
3,0,0
2,0,0
2,0,0
1,0,0
3,0,0
8,0,0
3,0,0
1,0,0
10,0,0
1,0,0
5,0,0
1,0,0
2,2,0
15,0,0
7,3,0
6,0,0
2,0,0
5,0,0
2,0,0
2,0,0
15,0,0
1,0,0
1,0,0
1,0,0
10,0,0
2,0,0
4,0,0
1,0,0
5,0,0
1,0,0
10,0,0
2,0,0
1,0,0
3,0,0
12,3,0
1,0,0
8,2,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
3,0,0
5,0,0
5,0,0
2,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
5,0,0
4,0,0
5,0,0
7,0,0
4,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
5,0,0
2,0,0
8,0,0
1,0,0
1,0,0
22,3,0
2,0,0
8,4,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
10,2,0
1,0,0
12,2,0
2,0,0
1,0,0
1,0,0
12,0,0
4,0,0
1,0,0
4,0,0
1,0,0
2,0,0
3,0,0
4,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
4,0,0
4,0,0
1,0,0
1,0,0
2,0,0
3,0,0
13,2,0
2,0,0
2,0,0
9,2,0
5,0,0
1,0,0
1,0,0
3,0,0
1,0,0
7,0,0
1,0,0
1,0,0
1,0,0
11,0,0
2,0,0
1,0,0
5,0,0
5,0,0
8,0,0
2,0,0
2,0,0
2,0,0
1,0,0
3,0,0
3,0,0
14,0,0
5,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
2,2,0
1,0,0
1,0,0
6,0,0
5,2,0
1,0,0
1,0,0
8,0,0
19,7,0
2,0,0
2,0,0
1,0,0
1,0,0
2,0,0
3,0,0
9,0,0
14,0,0
2,0,0
1,0,0
1,0,0
7,0,0
1,0,0
2,0,0
4,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
4,0,0
1,0,0
2,0,0
4,0,0
4,0,0
2,0,0
5,0,0
1,0,0
2,0,0
4,0,0
8,0,0
1,0,0
3,0,0
7,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,2,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
6,0,0
3,0,0
1,0,0
3,0,0
2,0,0
1,0,0
2,0,0
4,2,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
2,0,0
8,0,0
1,0,0
5,0,0
2,0,0
3,0,0
30,17,3
4,0,0
4,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
6,2,0
6,0,0
4,0,0
1,0,0
1,0,0
1,0,0
7,2,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
7,0,0
2,0,0
1,0,0
1,0,0
2,0,0
5,0,0
3,0,0
4,0,0
9,0,0
1,0,0
19,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
5,0,0
1,0,0
9,0,0
4,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
10,2,0
1,0,0
1,0,0
1,0,0
7,0,0
4,0,0
1,0,0
4,0,0
1,0,0
5,0,0
3,0,0
3,0,0
3,0,0
1,0,0
1,0,0
5,0,0
3,0,0
7,0,0
4,0,0
3,0,0
6,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
1,0,0
2,0,0
2,0,0
3,0,0
1,0,0
1,0,0
3,0,0
1,0,0
5,0,0
8,0,0
1,0,0
6,0,0
2,0,0
13,3,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
1,0,0
4,0,0
3,0,0
5,0,0
1,0,0
1,0,0
1,0,0
9,0,0
3,0,0
1,0,0
3,0,0
11,0,0
1,0,0
2,0,0
