94,1242
94,1284
94,1213
94,1348
94,1431
94,1436
94,1446
94,1462
94,1472
94,1473
94,1476
94,1481
94,1491
94,1507
94,1508
94,1281
94,1509
94,1510
179,910
286,910
273,910
79,910
1319,1466
49,1256
697,703
687,697
697,746
561,697
8,475
475,496
475,631
475,673
475,551
475,1353
16,992
502,995
502,506
687,703
703,746
561,703
595,712
1017,1115
1017,1116
687,746
561,687
244,968
244,330
52,227
921,1013
17,179
16,179
8,179
49,179
179,271
139,179
179,479
179,926
179,191
179,980
179,208
179,286
122,179
179,377
179,273
171,179
179,491
179,535
179,1366
179,1118
179,1460
179,1295
179,1412
154,179
179,214
179,1471
179,816
179,1226
179,1380
179,1390
179,1249
143,179
170,179
179,1432
179,1433
179,370
179,1091
179,1117
179,1474
179,846
564,1326
17,258
368,533
17,239
49,239
239,367
161,239
239,283
239,261
239,279
239,280
239,288
239,862
239,1435
508,1005
964,1005
1005,1368
459,927
16,17
17,296
17,49
17,395
17,436
13,17
17,271
17,331
17,888
17,162
17,843
17,191
17,77
17,954
17,161
17,980
17,208
17,122
17,283
17,426
17,471
17,256
17,628
17,397
17,298
17,794
17,1049
17,864
17,182
17,120
17,123
17,270
17,135
17,358
17,281
17,407
17,787
17,797
17,121
17,842
17,870
17,876
17,1046
17,1057
17,1090
17,1096
17,1123
17,1176
17,198
17,1187
17,1192
17,1212
17,247
17,1245
17,1295
17,1338
17,261
17,254
17,282
17,1250
17,1055
17,1434
17,788
17,1234
17,1449
17,1134
17,359
17,1252
17,264
17,185
17,1412
17,853
17,201
17,1482
17,1483
17,154
17,1361
17,278
17,1497
17,1498
17,1502
17,214
17,1471
17,324
17,1131
17,263
17,400
17,1282
17,194
17,1506
17,1421
561,746
709,745
627,745
745,1396
16,199
16,49
13,16
16,124
16,129
16,508
16,925
16,926
16,77
16,293
16,291
16,642
16,252
16,273
16,283
16,1015
16,284
16,424
16,180
16,498
16,612
16,259
16,666
16,667
16,693
16,735
16,738
16,751
16,753
16,767
16,794
16,1153
16,182
16,404
16,292
16,1246
16,1280
16,1288
16,405
16,1138
16,867
16,795
16,1366
16,1118
16,237
16,1469
16,1470
16,860
16,1460
16,250
77,199
199,523
199,571
199,237
8,368
3,8
4,8
6,8
8,362
8,670
8,303
8,306
8,176
8,366
8,28
8,496
8,77
8,230
8,626
8,631
8,641
8,688
8,673
8,448
8,227
8,534
8,9
8,12
8,312
8,317
8,10
8,432
8,442
8,447
8,452
8,503
8,551
8,572
8,575
8,614
8,616
8,365
8,113
8,674
8,698
8,700
8,33
8,720
8,727
8,741
8,826
8,831
8,1286
8,1344
8,382
8,833
8,827
8,1489
8,1490
561,1145
715,1364
46,296
46,368
44,46
45,46
43,46
49,1334
177,368
177,459
177,1230
177,1494
45,296
82,296
296,1065
296,829
294,296
295,296
44,368
362,368
368,781
306,368
368,428
368,482
368,496
368,608
368,626
45,368
368,643
368,673
227,368
368,759
368,425
368,1020
368,503
368,570
368,575
49,101
49,892
49,462
49,508
49,77
49,947
49,541
49,161
49,286
49,989
49,70
49,86
49,659
49,72
49,770
48,49
49,1153
49,79
49,182
49,287
49,1246
49,797
49,261
49,1370
49,1388
49,189
49,266
49,326
49,73
49,1119
49,1125
49,1206
49,1208
49,80
49,1289
49,1346
49,1363
49,1120
49,1432
49,68
49,1442
49,1443
49,69
49,1444
49,1139
49,1362
49,1445
49,76
49,1433
49,75
44,579
44,306
44,45
43,44
44,593
86,1293
395,397
395,396
203,672
845,846
436,493
105,1243
1438,1439
3,4
3,6
4,6
34,38
34,36
34,37
59,60
93,98
93,95
93,96
93,97
101,105
101,102
101,103
101,106
101,108
112,114
112,117
112,113
112,116
122,124
128,129
226,227
228,230
228,229
122,271
271,298
271,278
301,303
301,302
227,301
63,306
63,305
63,307
53,63
63,309
63,227
63,308
63,304
354,357
306,362
362,366
28,362
230,362
362,364
362,367
362,369
227,362
362,365
799,801
799,800
670,813
529,579
579,593
129,303
129,306
129,747
873,875
478,580
643,781
673,781
303,375
303,306
303,366
303,608
303,881
227,303
303,759
303,882
303,880
303,883
303,884
375,881
139,495
139,191
139,208
230,885
885,963
415,912
465,888
888,1482
306,366
306,500
306,496
306,367
306,991
227,306
306,747
306,432
306,1437
176,227
176,317
176,385
176,450
113,176
95,98
230,366
364,366
366,369
227,366
366,1036
366,1215
896,905
227,898
330,726
28,230
28,939
28,942
28,608
28,227
26,28
28,761
28,1201
77,462
462,1458
465,757
387,388
387,597
482,575
486,909
619,908
388,597
493,937
495,1339
607,933
607,1184
53,305
305,309
500,648
842,843
77,508
259,508
508,1206
95,96
95,97
914,939
651,924
924,988
496,631
456,496
496,551
273,926
926,1366
926,1118
926,1460
926,1117
542,613
191,208
154,191
77,523
77,794
77,1154
77,182
77,1209
77,248
230,963
227,230
230,365
230,1036
230,1037
448,930
932,993
933,1184
227,939
608,942
761,942
96,97
102,944
364,369
79,947
147,978
949,1270
949,1271
227,367
256,367
213,367
214,367
367,802
367,1343
367,1354
534,608
608,761
448,952
952,1012
321,1011
320,321
613,1216
161,634
161,1280
161,261
161,1281
146,161
151,161
283,619
245,619
957,966
447,626
800,801
551,631
43,45
105,1244
643,673
651,988
227,660
53,309
51,53
979,998
79,286
122,675
227,985
122,1016
120,122
121,122
122,224
122,1369
122,1380
122,1406
122,1249
122,1417
122,319
122,1183
122,1426
122,1427
122,1430
171,599
987,1003
641,669
534,641
642,1280
448,673
575,673
448,1012
448,575
330,448
227,674
273,1366
273,1118
273,1460
565,760
759,883
245,283
270,283
261,283
282,283
279,283
280,283
283,288
425,1440
534,1352
534,1355
103,459
459,1128
459,1230
459,1291
785,1188
9,12
9,10
88,89
10,12
130,131
320,322
256,337
337,338
117,348
360,361
401,403
401,402
82,401
426,876
348,656
113,348
348,700
245,790
245,792
245,791
245,275
245,1213
171,1193
440,507
308,468
456,662
470,683
471,644
298,471
483,647
491,535
70,770
70,326
70,1363
70,1503
256,1434
256,338
256,1274
60,1294
523,571
142,213
113,526
113,539
72,544
402,403
82,403
584,741
606,701
606,717
612,667
612,693
612,753
616,704
616,831
623,689
625,664
628,1043
82,402
634,1280
261,634
634,1281
72,86
79,86
73,86
80,86
68,86
86,1442
69,86
76,86
75,86
81,86
113,656
656,700
72,73
68,72
72,76
72,75
113,700
113,786
667,693
667,753
674,750
674,1111
378,379
693,753
701,717
33,741
298,397
397,1249
396,397
397,1488
740,772
753,1137
250,767
298,1212
298,1250
298,1249
267,290
82,829
826,827
831,833
831,834
831,832
182,794
794,795
877,878
1132,1153
79,80
79,1442
79,81
1159,1164
404,405
261,1280
1280,1281
1138,1366
1118,1366
1366,1460
1118,1460
1117,1118
120,121
261,270
270,282
358,359
281,400
787,788
185,787
787,789
247,853
247,1214
261,282
234,261
261,279
261,280
261,288
261,1281
185,788
788,789
169,185
185,793
185,789
185,1468
1412,1471
323,324
181,194
339,340
790,792
790,791
824,825
1047,1048
1174,1175
791,792
1224,1226
1224,1225
1224,1227
137,181
181,187
145,151
145,200
1259,1263
1225,1226
1226,1227
1268,1477
1225,1227
1406,1426
1406,1427
143,170
279,280
279,288
280,288
1218,1219
24,25
1024,1025
1270,1271
158,195
40,41
68,73
69,73
73,76
73,75
1119,1120
80,81
1432,1433
68,69
68,76
68,75
69,76
69,75
1139,1362
1362,1501
75,76
1492,1493
90,91
329,330
102,103
102,106
102,108
103,108
103,1128
103,1228
137,202
164,202
202,840
1426,1427
133,152
137,164
146,151
148,200
151,200
167,174
204,207
315,316
1463,1464
294,295
345,346
345,347
346,347
376,380
376,381
380,381
806,807
1115,1116
1030,1031
1040,1041
1050,1051
1092,1093
1101,1102
1185,1186
1240,1241
1340,1341
1358,1359
1423,1424
1423,1425
1424,1425
1428,1429
1447,1448
1451,1452
1453,1454
1455,1456
1479,1480
1485,1486
1499,1500
1504,1505
